"","bedroomcnt","calculatedbathnbr","calculatedfinishedsquarefeet","yearbuilt","poolcnt","hashottuborspa","Longitude","Latitude","cluster"
"9461",3,3,3504,1998,"0","1",-117.770272,33.745571,"2"
"12016",3,2,1784,1961,"0","0",-118.037976,33.733508,"1"
"14112",5,3,1814,1958,"0","0",-117.95305,33.826373,"1"
"12569",5,3,2033,1974,"0","0",-117.660834,33.626989,"2"
"2676",4,2,2003,1960,"1","0",-117.975438,33.933569,"1"
"4739",4,4.5,4228,2000,"1","1",-118.016575,33.689328,"2"
"16667",2,1,946,1953,"0","0",-117.909258,33.639218,"2"
"10706",3,2.5,1266,1986,"1","0",-117.669221,33.656704,"1"
"11303",4,3,2912,2000,"0","0",-117.961517,33.909051,"2"
"9377",3,2.5,2036,1956,"1","0",-117.921053,33.913948,"2"
"462",3,2,1812,1975,"0","0",-117.650485,33.620074,"1"
"4687",2,1,1025,1964,"0","0",-117.665695,33.516286,"1"
"18036",3,2,1384,1971,"0","0",-117.89812,33.938098,"1"
"6323",4,3,2292,2000,"0","0",-117.84025,33.63407,"1"
"19669",4,3,2532,1993,"0","0",-117.626185,33.633355,"2"
"13123",3,2,1508,1958,"0","0",-118.035735,33.85171,"1"
"10986",3,2.5,1762,2001,"0","0",-117.799369,33.705737,"2"
"15376",3,1.5,1150,1964,"0","0",-118.006508,33.846141,"1"
"15054",2,2,1094,1979,"0","0",-117.787775,33.863526,"1"
"11530",3,2,1554,1955,"0","0",-117.961209,33.850536,"1"
"5199",4,2,1535,1963,"0","0",-118.050521,33.812642,"1"
"5795",3,2,1062,1978,"0","0",-117.78413,33.867395,"1"
"18260",5,4,3542,2000,"0","0",-117.615366,33.47602,"2"
"17423",3,2.5,1585,1981,"0","1",-117.811542,33.668154,"1"
"2741",2,2,1270,1965,"0","0",-117.818507,33.667347,"1"
"17725",2,1,903,1980,"0","0",-117.70421,33.56907,"1"
"18199",2,2,1973,1980,"0","0",-117.79954,33.636698,"2"
"4650",3,2.5,1800,1977,"0","0",-117.944133,33.650725,"1"
"6295",3,2.5,2132,1987,"0","0",-118.024368,33.682017,"1"
"5402",3,1.5,1125,1956,"0","0",-117.978484,33.811467,"1"
"494",3,2.5,1384,1964,"0","0",-117.809805,33.736692,"1"
"3057",4,2,1736,1959,"0","0",-117.89507,33.831454,"1"
"15720",2,1.5,1060,1976,"0","0",-117.992206,33.886745,"1"
"991",1,1,882,1976,"0","0",-117.881779,33.902558,"1"
"11822",3,2.5,1633,1977,"1","0",-117.77495,33.698491,"1"
"1792",4,2.5,2532,2000,"1","1",-117.736922,33.568088,"1"
"15868",4,2,2561,1971,"0","0",-117.687175,33.532104,"1"
"19597",6,4,3203,1966,"1","0",-117.857945,33.899243,"1"
"6372",4,3.5,2505,2007,"0","0",-117.774865,33.707432,"2"
"15715",3,2,1556,1979,"0","0",-117.678314,33.483254,"1"
"5913",2,2,1121,1991,"0","0",-117.723201,33.535657,"1"
"517",3,2,1507,1959,"0","0",-117.986841,33.813693,"1"
"518",3,2.5,3572,2002,"1","0",-117.817131,33.636784,"2"
"19941",2,2,929,1972,"0","0",-117.862,33.8698,"1"
"6824",4,2.5,1957,1998,"0","0",-117.731563,33.562958,"1"
"10592",3,3,2637,1993,"0","0",-117.625901,33.510547,"2"
"2869",5,3,3028,2000,"0","0",-117.762684,33.729762,"2"
"16123",4,2.5,2204,1979,"1","0",-117.791516,33.681216,"2"
"2273",4,2,1525,1954,"0","0",-117.895086,33.755235,"1"
"14494",3,2.5,2339,1965,"0","0",-117.947882,33.668991,"2"
"1950",5,4.5,4473,1997,"1","1",-117.635366,33.491951,"2"
"1983",4,3.5,2459,1999,"0","0",-117.606162,33.624647,"1"
"2956",3,2.5,2749,1979,"1","0",-117.752841,33.719516,"2"
"5989",3,1,1034,1954,"0","0",-117.934763,33.645275,"1"
"12064",5,3,2600,1976,"0","0",-117.68185,33.614628,"1"
"2259",4,3.5,4050,1990,"0","0",-117.615955,33.624325,"2"
"3115",4,3.5,2482,1988,"0","0",-117.804333,33.759499,"1"
"19344",4,2.5,2230,1974,"1","0",-117.650338,33.607384,"1"
"13918",3,2.5,1111,1982,"0","0",-117.947408,33.851628,"1"
"15021",2,2.5,1381,1982,"0","0",-117.966711,33.88012,"1"
"5499",3,2.5,1748,1992,"0","0",-117.742598,33.848658,"1"
"8752",3,2.5,1872,2013,"0","0",-117.953124,33.707427,"2"
"18148",3,1.5,1426,1966,"0","0",-118.055216,33.816763,"1"
"4350",3,2,1448,1971,"0","0",-117.782413,33.700425,"1"
"57",3,3,2588,2002,"0","0",-117.959613,33.882638,"2"
"2072",3,2.5,1417,1986,"0","0",-117.625989,33.451537,"1"
"11163",3,2.5,2132,1985,"0","0",-118.025613,33.681694,"1"
"16180",3,2.5,1094,1983,"0","0",-117.995801,33.776274,"1"
"3672",4,3,1576,1955,"0","0",-117.916482,33.865492,"1"
"935",5,3,2851,1962,"1","0",-117.824699,33.7781,"1"
"19663",4,2,1434,1963,"0","0",-117.898104,33.93361,"1"
"4802",4,2.5,2327,2004,"0","0",-117.64182,33.538405,"2"
"19849",2,2.5,1460,1974,"0","0",-118.011873,33.779088,"1"
"13220",3,3,1582,1974,"0","0",-117.660008,33.628382,"1"
"18977",3,2,1373,1964,"0","0",-117.969471,33.668608,"1"
"12841",4,1.5,1254,1964,"0","0",-117.949571,33.673919,"1"
"12873",1,1,560,1981,"0","0",-117.892,33.6992,"1"
"3633",3,2,1494,1961,"0","0",-117.926529,33.750504,"1"
"4093",2,1,975,1962,"0","0",-117.895404,33.848233,"1"
"12880",5,3,2504,2003,"0","0",-117.843052,33.925391,"1"
"14092",4,3,2727,1981,"0","0",-117.812937,33.840423,"2"
"14160",2,1,919,1953,"0","0",-117.996877,33.791328,"1"
"3082",3,3,2985,1993,"0","0",-117.635919,33.682292,"1"
"18649",3,2.5,1782,1990,"0","0",-117.733338,33.863093,"2"
"1779",2,2,855,1988,"0","0",-118.01078,33.821071,"1"
"382",4,2,1529,1958,"0","0",-118.003994,33.848276,"1"
"16541",3,2,1378,1955,"0","0",-117.973459,33.930868,"1"
"1621",3,3,2987,1977,"0","0",-117.57575,33.620784,"2"
"15437",4,2.5,2320,1986,"0","0",-117.640043,33.599628,"1"
"3016",3,2,1680,1967,"0","0",-118.003769,33.741101,"1"
"6061",3,1,1584,1952,"0","0",-117.927915,33.778807,"1"
"19366",4,2.5,2188,1980,"1","0",-117.770348,33.894419,"1"
"13480",2,2.5,1604,2000,"0","0",-117.73126,33.572479,"1"
"12980",4,2,1295,1954,"0","0",-117.931122,33.820481,"1"
"13387",4,4,3464,1971,"1","0",-117.813335,33.813049,"2"
"17819",3,3,2108,1957,"0","0",-118.073168,33.788779,"1"
"12151",2,1,825,1947,"0","0",-117.991153,33.875033,"1"
"14299",3,2.5,1651,1980,"0","0",-117.798735,33.786664,"1"
"12315",4,2,1753,1962,"1","1",-117.83865,33.818487,"1"
"11850",4,2.5,2217,1975,"0","0",-117.762437,33.84805,"1"
"19788",2,1.5,1028,1974,"0","0",-117.954777,33.921496,"1"
"14314",4,3,2914,1969,"0","0",-117.943992,33.71379,"1"
"4075",3,2.5,2351,1979,"0","0",-117.9178,33.611423,"2"
"3104",3,2,1372,1971,"0","0",-117.804929,33.866587,"1"
"163",4,2.5,2218,1965,"0","0",-117.826361,33.900931,"1"
"18059",4,2,1337,1955,"0","0",-117.824864,33.793642,"1"
"18277",3,2,1238,1962,"0","0",-117.929203,33.629228,"1"
"19742",2,1.5,1132,1973,"1","0",-117.969154,33.760054,"1"
"12324",3,1.5,1466,1958,"0","0",-117.895515,33.733869,"1"
"8327",3,2,1320,1972,"0","0",-117.664226,33.610454,"1"
"5218",2,2.5,1326,2000,"0","0",-117.641521,33.566633,"1"
"9672",2,2,1137,2003,"0","0",-117.850088,33.665651,"1"
"14315",4,2.5,2832,1976,"1","0",-117.899783,33.712364,"1"
"1483",4,3.5,2212,2008,"0","0",-117.856153,33.839074,"1"
"10659",4,2,1689,1965,"0","0",-118.020723,33.820978,"1"
"18192",2,2.5,1368,1965,"0","0",-117.903115,33.626669,"1"
"7615",1,1,716,1974,"0","0",-118.065522,33.716094,"1"
"5702",3,2.5,2256,1989,"0","0",-117.590469,33.435842,"2"
"6557",3,2.5,1764,1989,"0","0",-117.720838,33.586149,"1"
"13021",2,2,1297,1990,"0","0",-117.693388,33.517198,"1"
"12049",4,2.5,2292,1985,"0","0",-117.668936,33.646153,"1"
"15827",2,2.5,946,1986,"0","0",-117.790396,33.788706,"1"
"1085",3,2,2479,1954,"0","0",-117.95848,33.767398,"1"
"844",3,1,1653,1936,"0","0",-117.861707,33.738894,"1"
"7653",2,2,1434,1987,"0","0",-117.695771,33.52928,"1"
"18633",3,2,1780,1954,"0","0",-117.895557,33.644936,"2"
"3147",3,1.5,1159,1971,"0","0",-118.004972,33.799539,"1"
"12356",3,2.5,1656,1972,"0","0",-117.922418,33.73003,"1"
"11920",5,3,2762,1976,"0","0",-117.978222,33.682516,"1"
"10452",3,2.5,1364,1988,"0","0",-117.623191,33.684873,"1"
"18868",3,2,1406,1964,"0","0",-118.020476,33.722456,"1"
"1737",3,2.5,1859,1957,"0","0",-117.95897,33.938175,"1"
"6237",2,2,1209,1973,"0","0",-117.662558,33.510746,"1"
"16886",3,2.5,2736,1953,"0","0",-117.896731,33.908636,"1"
"13930",3,2.5,1874,1997,"1","1",-117.792592,33.731634,"2"
"9605",4,2,1335,1976,"0","0",-117.899949,33.7133,"1"
"12761",3,2,1388,1955,"1","1",-117.838721,33.798847,"1"
"13581",3,2.5,1766,1965,"0","0",-117.993764,33.820349,"1"
"13499",3,3,2075,1964,"1","0",-117.985457,33.752891,"1"
"10424",4,3,2132,1958,"0","0",-117.974353,33.921145,"1"
"333",2,1,1012,1973,"0","0",-117.666658,33.507474,"1"
"1606",4,2,1361,1959,"0","0",-118.021057,33.786588,"1"
"8680",3,3.5,1831,1995,"0","0",-117.807426,33.68893,"2"
"19081",1,1.5,1136,2009,"0","0",-117.739454,33.695227,"1"
"3966",3,2,1694,1971,"0","0",-117.946815,33.704176,"1"
"7951",3,3,2145,1960,"0","0",-117.799907,33.755704,"2"
"16790",3,2,1104,1978,"0","0",-117.785575,33.678799,"1"
"5214",4,2,1774,1971,"0","0",-117.78444,33.702201,"2"
"13328",2,2,938,1990,"0","0",-117.789,33.7349,"1"
"1994",3,3,2926,2002,"0","0",-117.834895,33.910651,"2"
"16660",3,3,2479,1989,"0","1",-117.591722,33.435895,"2"
"12409",5,4.5,3653,1998,"0","0",-117.761852,33.725854,"2"
"12777",4,2,1724,1972,"1","1",-118.034577,33.756339,"1"
"8457",5,3.5,3228,1917,"1","1",-117.903516,33.838016,"1"
"14470",5,4.5,4056,1989,"1","1",-117.714432,33.503056,"2"
"8344",4,2.5,2250,1976,"0","0",-117.793283,33.816948,"1"
"209",3,2,1538,1961,"0","0",-117.798955,33.747054,"1"
"17180",4,3.5,2486,2007,"0","0",-117.698789,33.566266,"2"
"5825",3,2.5,1733,1985,"0","0",-117.707452,33.497293,"1"
"17970",4,2,2277,1966,"1","0",-118.052748,33.84559,"1"
"11893",4,2,1975,1963,"0","0",-117.985467,33.66138,"1"
"12182",4,3,3399,1979,"1","0",-117.69039,33.587312,"1"
"14136",3,2.5,1651,1977,"1","0",-117.652788,33.456539,"1"
"12394",3,1.5,1104,1962,"0","0",-118.035093,33.824913,"1"
"13422",5,3,2217,1972,"0","0",-117.936713,33.713864,"1"
"12510",3,1.5,1212,1958,"0","0",-117.904235,33.716847,"1"
"13574",2,2.5,1080,1997,"0","0",-117.627765,33.590186,"1"
"1691",4,2.5,2339,1978,"0","0",-117.690697,33.58449,"1"
"18209",3,2,1552,1966,"0","0",-117.961837,33.924271,"1"
"11356",4,2,1537,1962,"0","0",-117.823684,33.900277,"1"
"16626",4,2,1262,1956,"0","0",-117.992972,33.79245,"1"
"6615",3,2,1120,1977,"0","0",-117.647931,33.646057,"1"
"12803",4,2,2020,1965,"0","0",-117.709477,33.618754,"1"
"230",2,1,957,1920,"0","0",-117.875292,33.732816,"1"
"1886",4,2,1846,1957,"1","0",-117.916946,33.913474,"2"
"1153",3,2,1546,1965,"0","0",-117.949492,33.687936,"1"
"4285",4,4,3062,2009,"0","0",-117.722649,33.596923,"2"
"15604",2,2,1447,1925,"0","0",-117.860817,33.771272,"2"
"5096",2,2,910,1990,"0","0",-117.781433,33.743611,"1"
"2295",6,3,2781,1972,"0","0",-117.981932,33.671345,"1"
"8418",3,2.5,1864,2003,"0","0",-117.642364,33.552254,"2"
"13652",3,2.5,1860,1969,"0","0",-117.704361,33.631962,"1"
"16034",4,1.5,1237,1958,"0","0",-118.017965,33.816707,"1"
"15592",3,2,1430,1968,"0","0",-117.822288,33.73064,"1"
"10399",3,2,2200,1971,"1","0",-117.664264,33.631745,"2"
"15890",3,2.5,1406,1985,"0","0",-117.797994,33.671815,"1"
"9437",4,3.5,3218,1996,"0","0",-117.723377,33.859767,"1"
"16529",2,2,888,1989,"0","0",-117.591099,33.645948,"1"
"1546",3,3,2363,1990,"0","0",-117.63266,33.683499,"1"
"10002",1,1,496,1971,"0","0",-117.933,33.6249,"1"
"14456",4,2.5,2000,1973,"0","0",-117.936895,33.705357,"1"
"6578",3,2.5,1269,1993,"0","0",-117.984365,33.707496,"1"
"15810",3,1.5,1121,1976,"0","0",-117.803534,33.682464,"1"
"18455",3,2.5,1587,1969,"0","0",-118.061866,33.816774,"1"
"17072",4,2.5,2065,1977,"1","0",-117.980018,33.679196,"1"
"4662",4,2.5,2722,1978,"0","0",-117.872783,33.793512,"1"
"3821",3,2,1432,1955,"0","0",-118.029205,33.837337,"1"
"6924",2,2,808,1989,"0","0",-117.863,33.7475,"1"
"16845",4,2.5,2800,1971,"1","0",-118.055808,33.777504,"1"
"498",3,3,1564,1990,"0","0",-117.654,33.6811,"1"
"4509",4,3,1979,1973,"1","0",-117.96199,33.723061,"1"
"15385",4,2,2235,1966,"1","0",-117.927049,33.916934,"2"
"19868",5,4.5,3680,2004,"0","0",-117.760167,33.702418,"2"
"15045",3,3.5,1912,1980,"1","0",-117.768218,33.533281,"2"
"12602",3,3.5,1896,2009,"0","0",-117.877469,33.596965,"2"
"7784",4,2,1309,1953,"0","0",-117.923526,33.790463,"1"
"8983",4,3,2860,1977,"0","0",-117.767813,33.712568,"1"
"1321",3,1,1139,1952,"0","0",-117.88834,33.730643,"1"
"5345",4,2.5,1770,1998,"0","0",-117.7624,33.786788,"1"
"17697",3,2,1320,1969,"0","0",-117.666562,33.610696,"2"
"449",3,2,1195,1963,"0","0",-118.024119,33.751904,"1"
"7413",2,1,926,1979,"1","0",-117.978418,33.845282,"1"
"10474",2,2,1046,1991,"0","0",-117.726275,33.854786,"1"
"14251",2,2.5,1224,1974,"0","0",-118.029245,33.786112,"1"
"5851",3,2.5,3247,1997,"0","0",-117.659828,33.515733,"2"
"6230",5,4,1781,1954,"0","0",-117.983578,33.793592,"1"
"1202",3,2,1178,1972,"0","0",-117.661447,33.623547,"1"
"1687",3,1,1216,1954,"0","0",-117.93514,33.654063,"1"
"11513",3,2,1068,1972,"0","0",-117.827379,33.757253,"1"
"15870",1,1,690,1986,"0","0",-117.769082,33.699263,"1"
"9940",4,3,2246,1990,"0","0",-117.584512,33.639996,"2"
"5215",1,1,620,1970,"0","0",-117.887,33.716,"1"
"15032",2,1,1288,1922,"0","0",-117.922015,33.86496,"1"
"17578",2,1.5,934,1980,"0","0",-117.956,33.9236,"1"
"14828",4,4,2432,1971,"0","0",-117.774655,33.689316,"1"
"13241",4,2.5,3859,1966,"1","0",-117.805118,33.817693,"2"
"4244",2,2,1009,1969,"0","0",-117.717,33.6179,"1"
"10547",2,2,1937,2013,"0","0",-117.621817,33.525974,"2"
"2167",4,2.5,2187,1970,"0","0",-117.863044,33.892272,"1"
"1081",5,3,2580,1972,"0","0",-117.683536,33.603029,"1"
"13473",4,4.5,4872,2006,"1","1",-117.684409,33.571665,"2"
"14676",3,2,2372,1961,"1","0",-117.912907,33.937079,"1"
"14978",4,4,3028,1989,"0","1",-117.694867,33.491999,"2"
"1107",3,2,2257,1956,"0","0",-117.816504,33.820346,"1"
"19440",3,2,1233,1954,"0","0",-117.948783,33.858128,"1"
"10951",2,2,1144,1971,"0","0",-117.948098,33.698458,"1"
"725",4,2,2604,1959,"0","0",-118.086899,33.781725,"1"
"8359",2,1.5,1503,1954,"0","0",-117.936139,33.844787,"1"
"14174",3,2,1659,1954,"0","0",-117.902357,33.881201,"1"
"17481",3,3.5,3298,1986,"0","0",-117.806483,33.640222,"2"
"14219",4,3.5,3459,2004,"0","0",-117.989727,33.653115,"2"
"9873",3,2.5,1763,1966,"1","0",-117.950446,33.659055,"1"
"9868",3,2.5,2022,1991,"0","0",-118.01455,33.669144,"1"
"10285",4,2,1158,1954,"0","0",-117.925061,33.784219,"1"
"5488",3,2.5,1637,1972,"0","0",-117.957567,33.761352,"1"
"11820",1,1,767,1985,"0","0",-117.946889,33.778327,"1"
"19383",3,1,1183,1954,"0","0",-117.893533,33.852544,"1"
"16672",2,1,838,1971,"0","0",-117.923,33.7392,"1"
"248",5,2.5,2505,1963,"1","0",-117.935439,33.676493,"1"
"19431",5,3,2788,1964,"1","1",-117.86434,33.899221,"1"
"898",2,2,1486,1980,"0","0",-117.982205,33.67881,"1"
"2445",3,2,1770,1971,"0","0",-117.925592,33.690638,"1"
"14496",5,2.5,2800,1997,"0","0",-118.016207,33.82865,"1"
"11987",4,1.5,1569,1963,"0","0",-118.012822,33.822118,"1"
"3596",3,2.5,2230,1983,"1","1",-117.678463,33.547182,"1"
"9965",2,2,824,1979,"0","0",-117.884,33.7504,"1"
"3528",2,2,1240,1949,"0","0",-117.940269,33.881375,"1"
"2207",3,2.5,2132,1985,"0","0",-118.02632,33.680001,"1"
"16336",4,2,1626,1968,"0","0",-117.922416,33.726514,"1"
"5189",4,2,1537,1954,"0","0",-118.026391,33.844181,"1"
"1673",3,2.5,1746,1984,"0","0",-117.687942,33.651985,"1"
"18111",3,1.5,1088,1972,"0","0",-117.869217,33.707318,"1"
"2900",4,2,1640,1973,"1","0",-117.657908,33.620743,"1"
"10486",2,2.5,2711,1982,"0","0",-117.690331,33.469582,"2"
"11494",2,2.5,1518,1982,"0","0",-118.008187,33.807544,"1"
"7019",5,3,1933,1973,"0","0",-117.78678,33.708265,"1"
"14012",3,2,2423,1964,"1","0",-118.067577,33.718362,"2"
"6132",3,2,1492,1955,"0","0",-117.970807,33.798569,"1"
"17753",4,3,2260,1976,"0","0",-118.008948,33.674137,"2"
"17218",3,2.5,1495,1972,"1","0",-117.810845,33.66203,"1"
"897",4,3,3014,1964,"1","0",-117.865254,33.899956,"1"
"11151",4,2.5,2286,1977,"1","0",-117.793441,33.818721,"1"
"12467",2,2.5,1387,1978,"0","0",-117.69746,33.475922,"2"
"3882",4,2,1846,1973,"1","0",-117.819482,33.874051,"2"
"18902",3,2,1205,1959,"1","0",-118.005811,33.806752,"1"
"15151",2,1.5,976,1975,"0","0",-117.654156,33.567912,"1"
"3559",4,4.5,2769,2014,"0","0",-117.683969,33.670535,"2"
"17190",4,2,1403,1955,"0","0",-117.983976,33.79134,"1"
"9430",2,2,1106,1963,"1","0",-117.824623,33.761056,"1"
"12374",3,1,1035,1954,"0","0",-117.906144,33.783618,"1"
"10973",3,2.5,1435,1973,"0","0",-118.016438,33.799025,"1"
"5911",2,1,757,1953,"0","0",-117.874399,33.861325,"1"
"185",4,2,1372,1964,"1","1",-118.01831,33.751407,"1"
"16566",2,2,1260,2005,"0","0",-117.850497,33.667397,"1"
"2127",3,2,1626,1949,"0","0",-117.802962,33.550549,"2"
"13699",4,2.5,2124,1976,"1","0",-117.698734,33.651758,"1"
"7185",3,2.5,2366,1997,"0","0",-118.004761,33.690264,"2"
"15025",4,2,1790,1968,"0","0",-117.9585,33.649299,"1"
"16120",4,3,1903,1976,"0","0",-117.643226,33.607146,"1"
"1698",1,1,492,1949,"0","0",-117.988338,33.809649,"1"
"6897",3,1,1253,1930,"0","0",-117.864669,33.730405,"1"
"23",3,2,1443,1965,"0","0",-117.862298,33.841883,"1"
"11477",3,2,1629,1962,"0","0",-118.025041,33.764892,"1"
"1797",4,2.5,2045,1991,"1","1",-117.618839,33.613807,"1"
"5733",4,2.5,2451,1978,"1","0",-118.021973,33.698694,"2"
"13409",4,2.5,1943,1965,"0","0",-117.820087,33.667861,"1"
"4052",4,4,2523,2013,"0","0",-117.740967,33.7081,"2"
"2592",2,2.5,1540,1988,"0","0",-117.724805,33.53571,"1"
"13851",2,3,1504,1986,"0","0",-117.687011,33.657642,"1"
"14735",2,2,1062,1981,"0","0",-117.670204,33.490798,"1"
"11323",2,1.5,1204,1977,"0","0",-117.75735,33.715924,"1"
"4670",2,2,1252,1988,"0","0",-117.731775,33.883771,"1"
"846",3,2,2505,1980,"1","1",-117.771293,33.875712,"1"
"8130",1,1,647,1972,"0","0",-117.881,33.696,"1"
"13914",4,3,2237,1960,"0","0",-117.929536,33.679713,"2"
"202",4,2,1954,1964,"0","0",-117.95745,33.694463,"1"
"6731",2,1,936,1974,"0","0",-117.657844,33.62825,"1"
"11910",4,2.5,2114,1975,"0","0",-118.020116,33.701902,"1"
"13746",3,2,1109,1956,"0","0",-118.018017,33.827569,"1"
"11281",4,2,2171,1959,"0","0",-118.072775,33.796107,"1"
"8830",3,2,1732,1955,"0","0",-117.915216,33.881076,"1"
"4456",4,2.5,2256,2003,"0","0",-117.908758,33.934729,"1"
"3540",3,3,3006,1987,"0","0",-117.94035,33.944684,"1"
"7871",3,2.5,1668,2000,"0","0",-117.785488,33.665767,"1"
"14703",4,2,1914,1968,"1","1",-118.052562,33.775379,"1"
"13693",5,4,3904,1974,"1","0",-117.820159,33.813609,"1"
"9285",5,4.5,4114,1990,"0","0",-118.05246,33.839672,"2"
"2866",3,2.5,2301,1980,"0","0",-117.656326,33.583156,"1"
"2942",4,2,1972,1965,"0","0",-117.97499,33.670364,"2"
"14381",2,2,1171,1977,"0","0",-117.734,33.603,"1"
"13402",2,2,1219,1973,"0","0",-117.747,33.6122,"1"
"8826",1,1,767,1983,"0","0",-117.685868,33.652693,"1"
"11074",3,2,2044,1962,"0","0",-117.838975,33.777613,"1"
"15823",4,2,1439,1955,"0","0",-117.844495,33.754693,"1"
"18310",3,2,1176,1963,"0","0",-117.96356,33.682576,"1"
"5301",3,2,1291,1963,"0","0",-117.995633,33.740258,"1"
"12489",1,1,934,1977,"0","0",-117.755017,33.714902,"1"
"19969",4,3.5,3787,2000,"0","0",-117.839548,33.620831,"2"
"12410",3,2.5,1945,1997,"0","0",-117.892,33.657,"1"
"8141",3,3,1685,1963,"0","0",-118.050283,33.815013,"1"
"9148",2,2.5,1116,2004,"0","0",-117.821526,33.62318,"2"
"4499",4,2.5,2354,1976,"0","0",-117.974127,33.882587,"1"
"7141",3,2,1162,1972,"0","0",-117.974816,33.772275,"1"
"3738",3,1,1621,1947,"0","0",-117.603994,33.745887,"1"
"7403",3,2,1511,1976,"0","0",-117.769246,33.872013,"1"
"11067",2,2,1049,1989,"0","0",-117.591232,33.645645,"1"
"5718",4,3,1883,1986,"0","0",-117.680807,33.472335,"2"
"5099",2,2.5,1235,2008,"0","0",-117.904751,33.828574,"1"
"7831",2,2.5,1244,1979,"0","0",-117.896798,33.680678,"1"
"19362",4,2,1782,1968,"0","0",-117.974171,33.684427,"1"
"14263",3,2.5,1846,1956,"0","0",-118.000977,33.766609,"1"
"19947",3,2,1736,1977,"1","0",-117.648267,33.497213,"1"
"12975",3,2.5,2147,1986,"0","0",-117.707002,33.480536,"2"
"9522",4,3,2661,1998,"0","1",-117.607651,33.457671,"1"
"13737",2,1,945,1972,"0","0",-117.708928,33.627157,"1"
"8166",2,2,1714,2011,"0","0",-117.786073,33.900997,"1"
"5553",4,3,2714,1985,"0","0",-117.693477,33.65306,"1"
"4844",6,3.5,2725,1966,"0","0",-117.959144,33.888549,"1"
"5652",4,2.5,2496,1967,"0","0",-117.665886,33.589332,"1"
"16020",4,2,1463,1974,"0","0",-117.660202,33.627469,"1"
"13762",4,2.5,2197,1990,"0","0",-117.85622,33.887024,"1"
"19111",4,2,1634,1957,"0","0",-118.095387,33.746371,"2"
"801",3,2.5,2990,1984,"0","0",-117.864419,33.636625,"2"
"6475",3,2.5,1507,1989,"0","0",-117.720157,33.599081,"1"
"15364",4,2,1205,1962,"0","0",-118.033095,33.815498,"1"
"6788",3,2.5,1991,1993,"0","0",-117.971753,33.824631,"1"
"15034",2,2,1320,1983,"0","0",-117.934,33.6245,"2"
"5137",1,1,660,1970,"1","0",-117.961,33.9245,"1"
"9167",3,1.5,1088,1972,"1","0",-117.869217,33.707318,"1"
"6020",4,3,1990,1957,"0","0",-118.022912,33.76791,"1"
"1647",3,2,1601,1956,"0","0",-118.076761,33.787303,"1"
"10680",3,2.5,1440,1977,"0","0",-118.033714,33.77841,"1"
"7125",4,3,2019,2014,"0","0",-117.725531,33.70152,"2"
"19831",4,2.5,2106,2001,"0","0",-117.781645,33.732316,"1"
"19977",4,2,1169,1954,"0","0",-117.951434,33.788825,"1"
"2014",3,1.5,1058,1958,"0","0",-117.898152,33.905305,"1"
"6874",3,2,1530,1954,"1","0",-117.961795,33.794871,"1"
"6213",2,2.5,1325,1987,"0","0",-117.750015,33.594684,"1"
"10484",3,2.5,1437,1984,"0","0",-117.798101,33.702067,"2"
"6228",2,1,883,1953,"0","0",-117.999286,33.876019,"1"
"13067",4,2.5,2271,1993,"1","1",-117.836046,33.878089,"1"
"8053",2,2,934,1997,"0","0",-117.612211,33.616703,"1"
"18390",3,2,1472,1968,"0","0",-118.011505,33.776254,"1"
"4053",3,1,1026,1951,"0","0",-117.95715,33.932941,"1"
"4227",3,2,1258,1954,"0","0",-117.962378,33.941122,"1"
"2299",2,2,1157,1955,"0","0",-117.87305,33.596163,"1"
"3371",3,2,1357,1964,"1","0",-118.008949,33.771858,"1"
"8347",4,3,2812,1972,"0","0",-117.945589,33.911438,"1"
"7043",4,2,1313,1954,"0","0",-117.955673,33.861846,"1"
"9919",3,2,1579,1959,"0","0",-117.945773,33.801093,"1"
"238",2,2.5,1402,1998,"0","0",-117.733058,33.562835,"1"
"8077",4,2,1395,1967,"0","0",-117.946093,33.691077,"1"
"1669",4,3,2355,2006,"0","0",-117.946238,33.865275,"2"
"1006",3,2.5,1932,2000,"0","0",-117.783193,33.731754,"1"
"19725",4,3,2087,1979,"0","0",-117.990441,33.698098,"2"
"10988",2,2,1079,1972,"0","0",-117.737,33.6124,"1"
"12238",4,2.5,2125,1963,"1","0",-117.850221,33.887816,"1"
"1299",3,2,1712,1954,"0","0",-117.921323,33.79407,"1"
"10114",4,3,3249,1980,"0","0",-117.690886,33.654424,"2"
"3110",4,2,1806,1954,"1","0",-117.701461,33.471951,"1"
"16527",3,2,1219,1969,"0","0",-118.075,33.7852,"1"
"2800",1,1,768,1976,"0","0",-117.801,33.7866,"1"
"3604",3,3.5,3246,1981,"0","0",-117.87146,33.632321,"2"
"12863",3,3.5,2319,2000,"0","0",-117.689732,33.467754,"2"
"7022",3,2,1530,1921,"0","0",-117.848621,33.790493,"1"
"62",3,2,1408,1968,"0","0",-118.038064,33.8539,"1"
"6171",4,2.5,2738,1983,"0","1",-117.782711,33.819453,"2"
"3065",3,1,1265,1953,"0","0",-117.935437,33.769965,"1"
"10292",3,3,2120,1977,"0","0",-117.673242,33.636012,"1"
"19675",4,2.5,2138,1975,"0","0",-117.640709,33.510721,"2"
"13754",3,1,1164,1924,"0","0",-117.865174,33.732617,"1"
"16514",3,2,1460,1982,"0","0",-117.740575,33.625481,"1"
