"","bedroomcnt","calculatedbathnbr","calculatedfinishedsquarefeet","yearbuilt","poolcnt","hashottuborspa","Longitude","Latitude","cluster"
"17769",3,1,1195,1954,"0","0",-119.190067,34.207359,"1"
"161",4,4.5,3500,1996,"0","0",-118.814656,34.216705,"2"
"17681",2,2,1650,1987,"0","0",-118.976915,34.198103,"1"
"5619",3,2,1761,1998,"0","0",-119.053931,34.239197,"2"
"8513",4,3,2732,2004,"0","0",-119.228989,34.188401,"2"
"14597",2,2,1829,1980,"0","0",-118.979639,34.225768,"1"
"9334",3,3,2152,1954,"0","0",-119.189892,34.206911,"1"
"173",5,4,3129,2005,"0","0",-119.021234,34.209552,"2"
"5661",5,3,2930,2003,"0","0",-119.011463,34.237625,"2"
"2524",4,3,2625,1977,"0","0",-119.017448,34.259265,"2"
"16500",3,2,1446,1973,"0","0",-119.046316,34.214001,"1"
"16344",3,2.5,1773,1989,"0","0",-118.830608,34.17191,"1"
"14016",2,1,1108,1926,"0","0",-119.275972,34.277793,"1"
"5074",3,2.5,2040,2003,"0","0",-119.171039,34.208788,"1"
"10586",3,2.5,1648,1995,"0","0",-119.16454,34.206591,"1"
"14792",4,2.5,2909,1989,"1","0",-118.98298,34.239669,"2"
"14870",4,2,2158,1970,"0","0",-118.897312,34.220444,"1"
"6432",3,2,1244,1959,"0","0",-119.186855,34.279556,"1"
"9621",4,3,1988,1964,"0","0",-119.175759,34.271741,"1"
"13972",2,1,862,1941,"0","0",-119.175995,34.185611,"1"
"9910",3,2,1143,1985,"0","0",-118.872593,34.226428,"1"
"10080",3,3,1338,1984,"1","0",-118.741433,34.285152,"1"
"17748",3,2.5,1734,2015,"0","0",-118.908369,34.178794,"2"
"634",3,2,1688,1961,"0","0",-118.862534,34.22188,"1"
"1920",4,2,1566,1970,"0","0",-118.889977,34.213816,"1"
"2955",4,2.5,1881,1964,"0","0",-118.698121,34.292023,"1"
"11886",3,2.5,1467,1977,"0","0",-119.047206,34.222003,"1"
"4322",2,1.5,919,1979,"0","0",-118.994414,34.215092,"1"
"3898",2,2.5,1502,1994,"0","0",-118.901994,34.265524,"1"
"3871",3,3.5,2878,2003,"0","0",-118.982146,34.18051,"2"
"18645",5,3.5,3759,2005,"0","0",-119.273158,34.265662,"2"
"11883",4,4.5,4109,1989,"1","0",-118.81212,34.240229,"2"
"16507",4,3,3037,1985,"0","0",-118.837514,34.222475,"1"
"17870",3,2.5,2041,1990,"0","0",-118.778707,34.180225,"2"
"5755",2,1.5,919,1978,"0","0",-119.006142,34.224428,"1"
"18442",4,2,2874,1971,"0","0",-119.069275,34.253422,"2"
"816",1,2,1085,1980,"0","0",-118.920707,34.186937,"1"
"7169",4,3.5,3268,1997,"0","0",-119.093253,34.427734,"2"
"2601",4,2,1462,1970,"1","0",-118.721785,34.273377,"1"
"1744",4,4,3364,2001,"0","0",-118.969845,34.173474,"2"
"10945",4,2,1463,1984,"0","0",-119.052936,34.360198,"1"
"19770",3,1,1120,1962,"0","0",-118.907697,34.400989,"1"
"14084",4,3,2336,1968,"1","0",-118.848881,34.14551,"1"
"2303",3,2,1569,1977,"0","0",-118.888955,34.223808,"1"
"2148",4,2,2342,1990,"0","0",-118.674634,34.274666,"1"
"5041",4,2.5,2247,2000,"0","0",-118.670742,34.264894,"1"
"5081",2,2.5,1360,1994,"0","0",-119.19061,34.193178,"1"
"709",4,3,1918,1979,"0","0",-119.155654,34.161559,"1"
"2602",2,1,836,1978,"0","0",-118.884,34.1903,"1"
"11515",1,1,881,1985,"0","0",-118.778,34.2805,"1"
"19389",3,2,1493,1961,"0","0",-118.712929,34.274912,"1"
"7875",3,2,2452,1940,"1","0",-119.210368,34.455229,"2"
"15790",3,1,1225,1955,"0","0",-119.25314,34.267522,"1"
"14228",3,2.5,1544,1999,"0","0",-119.160389,34.210243,"1"
"8555",3,1.5,1185,1972,"0","0",-118.889185,34.21444,"1"
"17702",4,2,1306,1960,"0","0",-119.026515,34.226765,"1"
"2155",2,2,913,1972,"0","0",-118.846195,34.208655,"1"
"12856",3,2,1051,1997,"0","0",-119.175275,34.223255,"1"
"6411",3,2,1436,1980,"0","0",-119.058977,34.363332,"1"
"6616",3,2,1650,1968,"0","0",-118.724092,34.281257,"1"
"12962",2,1,1116,1930,"0","0",-119.219194,34.445294,"2"
"15202",4,2,1612,1964,"0","0",-118.702399,34.290016,"1"
"5794",2,2,940,1990,"0","0",-118.980868,34.201097,"1"
"8454",4,2.5,2735,1984,"0","0",-118.883526,34.266918,"2"
"3946",3,2,1058,1978,"0","0",-118.997454,34.217813,"1"
"12273",2,2,1388,2001,"0","0",-118.926695,34.409076,"1"
"5508",3,2,1793,1968,"0","0",-118.749857,34.281779,"1"
"507",3,3,1685,1961,"0","0",-118.711074,34.27592,"1"
"13203",3,4.5,4098,1990,"0","0",-119.362501,34.315333,"2"
"13040",4,1.5,1226,1962,"0","0",-118.760708,34.259489,"1"
"7020",3,3,3716,1998,"0","0",-118.906187,34.16856,"2"
"18089",4,2,2048,1971,"1","0",-118.846355,34.148483,"2"
"4867",4,4.5,3465,2006,"0","0",-119.027253,34.206087,"2"
"4150",4,3.5,2879,1994,"0","0",-119.187023,34.287478,"2"
"3980",3,2,1499,1965,"0","0",-119.038375,34.228204,"1"
"19379",2,1.5,1048,1981,"0","0",-118.888,34.1894,"1"
"19152",4,2,1509,1982,"0","0",-119.168294,34.221303,"1"
"11001",3,2.5,1547,1997,"0","0",-118.791286,34.268186,"1"
"7796",4,2.5,2431,2006,"0","0",-119.168483,34.245834,"1"
"19374",4,2,1254,1973,"0","0",-119.1901,34.259003,"1"
"17534",4,4.5,2742,1962,"1","0",-118.895847,34.193317,"2"
"6632",3,2,1623,1960,"0","0",-119.186188,34.168636,"1"
"14318",3,2,1705,1976,"0","0",-119.27757,34.452764,"1"
"7492",2,1,856,1985,"0","0",-118.80597,34.158145,"1"
"10881",4,2.5,2668,1990,"0","0",-118.887857,34.245027,"2"
"14642",3,2,2035,1998,"0","0",-118.912212,34.197922,"2"
"13455",2,1,1008,1950,"0","0",-119.208533,34.253631,"1"
"6969",3,2,1510,1989,"0","0",-119.14009,34.433005,"1"
"1935",4,3,3085,1994,"0","0",-119.194724,34.28296,"2"
"1082",5,4.5,3875,1999,"1","0",-118.684801,34.2956,"2"
"2341",4,3,2302,1980,"1","0",-118.856548,34.227101,"1"
"16324",3,1,1002,1962,"0","0",-119.157544,34.203143,"1"
"19191",3,3,1598,1978,"0","0",-119.073582,34.223841,"1"
"14567",3,2,1216,1963,"0","0",-118.781163,34.270395,"1"
"5973",4,3,3018,2002,"0","0",-119.007715,34.231927,"2"
"12294",3,2,1324,1960,"0","0",-119.217296,34.272284,"1"
"2005",3,2,1350,1971,"0","0",-118.679455,34.270135,"1"
"2287",4,2.5,2070,1968,"0","0",-118.749806,34.281152,"2"
"9568",3,1.5,1032,1962,"0","0",-118.765513,34.262477,"1"
"15106",3,2.5,1971,2015,"0","0",-118.876069,34.280897,"2"
"14190",2,1,854,1927,"0","0",-119.271333,34.275487,"1"
"3731",2,1,806,1971,"0","0",-119.217085,34.179926,"1"
"13855",3,1.5,1138,1957,"0","0",-118.878166,34.280526,"1"
"16780",3,2,1284,1963,"0","0",-119.207286,34.260465,"1"
"19459",2,1.5,1212,1949,"0","0",-119.245734,34.275951,"1"
"17916",2,2,1233,1977,"0","0",-118.995531,34.218505,"1"
"9440",2,2,2167,2002,"0","0",-119.2839,34.453691,"1"
"19792",4,3,1992,1995,"0","0",-119.003253,34.222092,"2"
"19160",4,2.5,2075,1977,"0","0",-118.892915,34.2027,"1"
"8953",4,2.5,2467,2012,"0","0",-119.186734,34.146901,"2"
"19781",2,2,1550,1985,"0","0",-119.230294,34.176237,"1"
"17791",2,1,784,1964,"0","0",-119.199568,34.178209,"1"
"7273",4,3,2625,1977,"1","0",-118.829958,34.167991,"2"
"14054",2,1.5,1060,1984,"0","0",-119.291395,34.303918,"1"
"3862",5,2.5,2232,1965,"1","0",-118.664484,34.272525,"1"
"14289",5,2.5,2510,1968,"0","0",-118.844925,34.146876,"1"
"11782",4,2,1445,1961,"0","0",-119.195409,34.276072,"1"
"9189",3,1.5,1896,1915,"0","0",-119.284033,34.282433,"1"
"821",3,4.5,3257,2001,"0","0",-118.793383,34.237424,"2"
"18571",4,2,1723,1957,"0","0",-119.192001,34.206351,"1"
"17741",4,3,2343,1995,"0","0",-119.195142,34.283325,"1"
"11857",2,1,994,1939,"0","0",-119.057103,34.363196,"1"
"9052",3,2,1041,1961,"0","0",-119.070059,34.223855,"1"
"8136",3,2.5,1579,1986,"0","0",-118.809,34.252,"1"
"10178",4,3,3023,1990,"0","0",-119.068816,34.362958,"2"
"144",3,2,1566,1970,"1","0",-118.673549,34.274256,"2"
"1972",4,3,2421,1965,"1","0",-118.7847,34.25494,"2"
"3865",4,3,2355,2000,"0","0",-119.164627,34.212031,"1"
"2464",4,2.5,1833,1998,"0","0",-119.165,34.209058,"1"
"16316",4,2,2031,1963,"1","0",-118.895908,34.195917,"2"
"17311",3,2,1112,1955,"0","0",-119.191095,34.181664,"1"
"8681",4,1.5,1227,1961,"0","0",-118.766743,34.278029,"1"
"4369",3,2,1240,1955,"0","0",-119.26889,34.2562,"1"
"10807",3,3,2130,2003,"0","0",-119.17644,34.150815,"1"
"11931",4,2,1233,1955,"0","0",-119.192524,34.179416,"1"
"721",3,2,1252,1959,"0","0",-119.18366,34.164885,"1"
"8198",4,2.5,1469,2000,"0","0",-118.790921,34.412874,"1"
"6946",4,3,2955,2005,"0","0",-118.698072,34.301764,"2"
"2228",3,2,1459,1987,"0","0",-118.987331,34.236714,"1"
"7941",3,2,1779,1961,"1","0",-119.294378,34.436658,"2"
"12158",2,1,980,1925,"0","0",-119.06326,34.358744,"1"
"19003",3,2.5,1993,1979,"0","0",-118.985167,34.230974,"1"
"18581",4,3,2088,1992,"0","0",-118.778635,34.176873,"2"
"19837",3,2,1244,1964,"0","0",-118.744974,34.259672,"1"
"15567",3,2.5,1908,2008,"0","0",-119.170804,34.247472,"1"
"6526",3,1.5,1189,1973,"0","0",-119.200928,34.187888,"1"
"8470",4,3,1884,1970,"0","0",-118.962123,34.170025,"1"
"11379",5,2.5,2494,1980,"0","0",-118.727651,34.294521,"1"
"1425",4,2,1826,1970,"0","0",-118.679004,34.275754,"1"
"11749",4,3,2713,1997,"0","0",-118.812306,34.213255,"1"
"15908",3,2.5,2434,1978,"0","0",-118.828795,34.167721,"1"
"13983",5,2,1840,1965,"0","0",-119.040752,34.229474,"1"
"4671",4,2.5,1828,1999,"0","0",-119.064356,34.222548,"2"
"4652",3,2.5,1702,1966,"0","0",-118.871202,34.200389,"1"
"4470",4,3,2452,1987,"1","0",-118.773134,34.252492,"1"
"17817",3,1.5,1593,1954,"0","0",-119.296655,34.400286,"1"
"11077",3,2,1946,1976,"0","0",-118.848772,34.148774,"1"
"7763",2,1.5,989,1971,"0","0",-119.193,34.1779,"1"
"19685",4,2.5,2632,1963,"0","0",-118.84972,34.189995,"1"
"4643",3,2,1196,1961,"0","0",-119.030538,34.222252,"1"
"1906",3,2,1384,1931,"0","0",-119.079423,34.335543,"1"
"13217",2,2,1440,1984,"0","0",-119.089,34.3382,"1"
"12262",3,2.5,1784,1950,"0","0",-118.838028,34.174628,"1"
"16697",2,2,1108,1974,"0","0",-118.987915,34.223959,"1"
"11247",3,2,1252,1964,"1","0",-118.698642,34.296766,"1"
"14980",2,2,1667,1978,"0","0",-118.988497,34.215855,"1"
"16067",3,2.5,1184,1997,"0","0",-118.789654,34.268307,"1"
"12137",4,3,2577,2006,"0","0",-118.759759,34.298059,"2"
"4345",2,2,1893,1983,"0","0",-118.972225,34.230567,"1"
"13971",3,2,1535,1966,"0","0",-118.900883,34.180306,"1"
"13049",2,2,945,1997,"0","0",-119.024,34.2452,"1"
"17743",4,3,2362,1989,"0","0",-119.183491,34.233703,"2"
"4948",3,2,1314,1950,"0","0",-119.156611,34.232963,"1"
"7842",3,2.5,1449,1985,"0","0",-119.165203,34.272188,"1"
"5786",2,1,840,1974,"0","0",-118.988783,34.225055,"1"
"3403",3,2,1830,1978,"0","0",-119.032369,34.244302,"1"
"103",2,1,1418,1949,"0","0",-119.186893,34.191952,"1"
"18440",3,1.5,1238,1973,"0","0",-119.194356,34.266253,"1"
"15859",4,3,2422,1995,"0","0",-119.206601,34.195288,"2"
"8191",2,1.5,1666,1949,"0","0",-119.148925,34.25607,"1"
"2477",3,2.5,1480,1945,"0","0",-119.286087,34.426348,"1"
"9985",4,2.5,1851,1961,"0","0",-119.181084,34.214639,"1"
"930",2,1,892,1971,"0","0",-119.214714,34.179091,"1"
"17533",4,2,1192,1962,"0","0",-119.160541,34.275745,"1"
"11722",4,2,1390,1970,"0","0",-119.216768,34.186151,"1"
"6117",2,1,1048,1939,"0","0",-119.267285,34.272804,"1"
"2556",4,3,2797,1986,"0","0",-118.789823,34.243344,"2"
"2047",2,1,1125,1962,"0","0",-119.23888,34.191761,"1"
"10475",2,1,842,1973,"0","0",-119.204248,34.177017,"1"
"5544",2,2.5,2270,1984,"0","0",-118.889511,34.180208,"2"
"9448",4,2.5,1792,1964,"0","0",-119.03126,34.235141,"1"
"3252",3,3,2570,2000,"0","0",-119.168555,34.212897,"1"
"2736",3,2,1719,1964,"0","0",-118.74426,34.260322,"1"
"759",3,2.5,1643,1990,"0","0",-118.78615,34.176042,"1"
"16242",4,3,2445,1965,"0","0",-118.783532,34.258986,"1"
"15636",4,3,2105,1958,"0","0",-119.228404,34.282955,"1"
"7152",2,1,1231,1953,"0","0",-119.159652,34.238197,"1"
"8074",4,2,1199,1962,"0","0",-119.172487,34.16653,"1"
"6726",3,2,1691,1978,"0","0",-119.035673,34.232958,"1"
"7722",3,3,2465,1961,"1","0",-118.864509,34.224257,"1"
"4489",3,2,1404,1974,"0","0",-118.878488,34.173864,"1"
"1527",3,2.5,1744,1995,"0","0",-118.737744,34.260146,"1"
"12710",3,2.5,1912,1988,"0","0",-118.800932,34.250032,"1"
"10300",3,3,2474,1988,"0","0",-119.229927,34.168067,"2"
"12936",4,3.5,2232,1987,"0","0",-118.875535,34.264064,"1"
"690",4,3,2603,1985,"1","0",-118.841737,34.229953,"2"
"12979",3,2.5,1643,1990,"0","0",-118.785216,34.176289,"2"
"2816",4,2.5,1950,1979,"0","0",-119.161312,34.165931,"1"
"10449",4,2,1926,1968,"0","0",-118.726883,34.279509,"1"
"6352",3,2,1264,1954,"0","0",-119.168073,34.175315,"1"
"11488",5,3,2399,1977,"1","0",-118.761949,34.168967,"2"
"19266",4,2,1646,1958,"0","0",-119.227748,34.282796,"1"
"9821",3,2,1125,1962,"0","0",-118.705029,34.277874,"1"
"1636",4,2,2334,1979,"0","0",-118.936941,34.185025,"1"
"14896",3,2,1705,2010,"0","0",-118.782024,34.270394,"1"
"13369",3,2.5,1660,1974,"0","0",-119.186408,34.224643,"1"
"16090",4,2,1826,1970,"0","0",-118.681216,34.276478,"2"
"4030",2,2,1627,1987,"0","0",-119.234145,34.181031,"1"
"13893",5,3,2815,1987,"0","0",-118.781769,34.181946,"1"
"17277",3,2,1242,1962,"0","0",-119.061163,34.227564,"1"
"3823",3,3,1833,1990,"0","0",-119.07644,34.224391,"1"
"2160",4,2,1697,1987,"0","0",-118.872451,34.263118,"2"
"12480",3,3,2648,1981,"0","0",-118.847785,34.233854,"2"
"14391",4,2,1725,1977,"1","0",-118.731241,34.278154,"1"
"17048",2,2,1267,1987,"0","0",-118.853939,34.297552,"1"
"19706",4,2.5,2532,1970,"0","0",-118.886535,34.204903,"1"
"5197",3,2,1244,1961,"0","0",-118.724848,34.268179,"1"
"15347",3,2.5,3098,2011,"1","0",-118.872474,34.304236,"2"
"11724",3,3,1895,1999,"0","0",-119.074741,34.225239,"1"
"8962",5,2.5,2695,1968,"0","0",-118.750602,34.273465,"1"
"902",3,2.5,1662,1988,"0","0",-118.77586,34.265019,"1"
"17669",3,2.5,2241,1962,"0","0",-119.278964,34.420599,"1"
"4559",3,2.5,1811,1990,"0","0",-119.093672,34.339483,"1"
"2369",4,3,1935,1977,"0","0",-118.956272,34.182791,"1"
"12744",4,2,1899,1977,"0","0",-119.045607,34.220181,"1"
"14294",4,3,2020,1990,"0","0",-119.092679,34.338991,"1"
"10336",3,3,1481,1970,"0","0",-119.194428,34.179046,"1"
"18003",2,2.5,1674,1982,"0","0",-118.994849,34.229945,"1"
"3209",4,3,1935,1978,"0","0",-118.958917,34.180855,"1"
"14566",4,2,1663,1978,"0","0",-118.901842,34.177697,"1"
"5328",4,3,1552,1976,"0","0",-118.849936,34.150228,"1"
"940",3,2,1610,1981,"0","0",-118.733,34.2797,"1"
"2545",3,2.5,1894,1989,"0","0",-119.214458,34.17767,"2"
"2670",3,2.5,2607,2000,"0","0",-118.679288,34.292081,"2"
"19743",3,2,1331,1964,"0","0",-118.729286,34.272855,"1"
"13933",3,2,1692,1963,"0","0",-119.188469,34.279151,"1"
"19696",4,1.5,1226,1961,"0","0",-118.774604,34.276321,"1"
"6123",3,2,2499,1987,"0","0",-119.204261,34.220618,"1"
"1746",2,1,1014,1939,"0","0",-119.263342,34.270835,"1"
"2220",4,2,1746,1965,"0","0",-118.866108,34.227306,"1"
"2402",5,3,3442,1996,"0","0",-119.187554,34.231178,"2"
"9903",4,2,1583,1969,"0","0",-119.200449,34.21862,"1"
"2424",2,2,1182,1976,"0","0",-119.210812,34.178368,"1"
"4783",2,2,1187,1986,"0","0",-118.805306,34.162532,"1"
"1394",2,2,1520,1988,"0","0",-118.808,34.2463,"1"
"12211",3,2,2115,1972,"0","0",-119.272041,34.260966,"1"
"16791",3,2,1090,1961,"0","0",-119.083269,34.346489,"1"
"14197",2,2,1449,1980,"0","0",-118.976543,34.228989,"1"
"3608",3,2.5,2244,2001,"0","0",-119.154997,34.213975,"1"
"6279",3,2,1252,1959,"0","0",-119.184575,34.162587,"1"
"894",4,2.5,2240,1974,"0","0",-119.16718,34.294809,"1"
"3702",4,2,1706,1965,"0","0",-119.168431,34.268789,"2"
"10367",3,2.5,1384,2013,"0","0",-118.957715,34.196089,"1"
"7428",2,2,1062,2003,"0","0",-119.294,34.282,"1"
"15692",3,2.5,1520,2000,"0","0",-119.147551,34.206735,"1"
"15872",2,2,1520,1988,"0","0",-118.808,34.2458,"1"
"15619",2,2,1070,1977,"0","0",-118.995003,34.219134,"1"
"16772",5,2,1874,1981,"0","0",-119.190908,34.192346,"1"
"18971",3,2,1785,1929,"0","0",-119.298234,34.402322,"1"
"14869",3,2.5,1722,1974,"0","0",-119.061089,34.232046,"1"
"4612",4,3,2069,1977,"0","0",-119.164712,34.271182,"1"
"19206",4,3,2824,1976,"0","0",-118.837596,34.154503,"1"
"7172",4,3,2460,1979,"0","0",-118.772631,34.24331,"2"
"10118",3,2,1469,1964,"0","0",-118.937792,34.18536,"1"
"9983",4,3.5,3002,1994,"0","0",-118.922807,34.174762,"2"
"4614",3,2,1330,1965,"0","0",-118.76902,34.255268,"1"
"16308",4,2.5,1766,1984,"0","0",-119.195722,34.18739,"1"
"17357",3,3,2570,2001,"0","0",-119.174037,34.214376,"2"
"14445",4,2,1419,1965,"0","0",-119.206267,34.183809,"1"
"15063",3,2.5,1750,1985,"0","0",-118.726536,34.285267,"1"
"14950",4,3,2136,1990,"0","0",-118.78471,34.175117,"1"
"244",3,3,1560,1992,"0","0",-118.783079,34.17766,"1"
"14344",4,1,1506,1935,"0","0",-119.051268,34.362673,"1"
"13000",2,2,1194,1975,"0","0",-119.184725,34.228397,"1"
"799",4,3,3205,1978,"0","0",-118.829644,34.167209,"1"
"9660",3,1.5,1325,1988,"0","0",-118.86712,34.187488,"1"
"16023",2,3.5,2301,1990,"0","0",-119.215242,34.149274,"2"
"16057",4,2,1345,1961,"0","0",-119.031985,34.22012,"1"
"19689",4,2,1998,1965,"1","0",-118.660237,34.274289,"1"
"6807",2,1,882,1971,"0","0",-119.219024,34.262935,"1"
"18951",3,1,1086,1950,"0","0",-119.28544,34.328493,"1"
"8764",2,2,959,1973,"0","0",-119.071026,34.225009,"1"
"5490",4,2.5,2106,1989,"0","0",-119.070759,34.360601,"2"
"17129",3,2,1439,1983,"0","0",-118.879351,34.272935,"2"
"19352",4,3,2943,2000,"0","0",-118.676762,34.287227,"2"
"5614",3,2,2130,1987,"0","0",-119.216464,34.150666,"1"
"7510",3,2,1964,1955,"0","0",-119.231418,34.274647,"2"
"10711",3,2,1563,1962,"0","0",-119.057898,34.228934,"1"
"2328",3,2,1384,2010,"0","0",-119.172322,34.249235,"1"
"14663",2,2,1510,1979,"0","0",-118.920441,34.178577,"2"
"8591",4,2,1316,1960,"0","0",-119.218592,34.271734,"1"
"16072",4,2.5,2451,1994,"1","0",-118.927519,34.402376,"1"
"1004",4,2,1303,1962,"0","0",-119.162163,34.224716,"1"
"12204",3,2,1653,1970,"0","0",-118.739084,34.267145,"1"
"7586",3,2,1223,2005,"0","0",-119.169715,34.214159,"1"
"16048",4,2,1962,1972,"0","0",-118.760041,34.172186,"1"
"12435",3,2.5,1213,2012,"0","0",-118.699,34.2726,"1"
"19705",3,2.5,2396,1977,"0","0",-118.831804,34.153706,"1"
"12931",3,2.5,1441,1995,"0","0",-119.284407,34.440403,"1"
"9468",3,1.5,1118,1957,"0","0",-119.168084,34.172682,"1"
"19042",5,3,2806,2005,"0","0",-119.028547,34.209145,"2"
"6903",3,2.5,1270,1978,"0","0",-118.873,34.2807,"1"
"17138",3,2.5,1643,1990,"0","0",-118.785887,34.177449,"1"
"12842",1,3.5,2428,1978,"0","0",-119.037194,34.233994,"1"
"12715",4,3.5,3718,1996,"1","0",-118.911017,34.233277,"2"
"12820",4,2.5,2403,1991,"0","0",-119.176055,34.278077,"2"
"10331",4,2,1315,1963,"0","0",-118.772856,34.260321,"1"
"10231",2,1.5,1028,1976,"0","0",-119.194122,34.263933,"1"
"4332",2,2,1017,1986,"0","0",-119.213207,34.179254,"1"
"694",3,2,1150,1964,"0","0",-119.146292,34.170011,"1"
"7517",3,2,1441,1964,"0","0",-118.938573,34.181288,"1"
"3318",3,2.5,1912,1996,"0","0",-118.720194,34.283393,"1"
"9709",5,1.5,1824,1954,"0","0",-119.051353,34.362836,"1"
"11368",4,2.5,1891,1984,"0","0",-118.732277,34.280998,"1"
"11015",4,2,1754,1969,"0","0",-119.02159,34.231302,"1"
"18060",2,2,1442,1984,"0","0",-118.995338,34.231038,"1"
"19156",3,2,1479,1977,"0","0",-119.185906,34.225024,"1"
"14239",3,2,1992,2000,"0","0",-119.162222,34.217833,"1"
"10012",3,2,2036,1955,"0","0",-119.181403,34.170851,"1"
"11269",3,2,1023,1963,"0","0",-119.150897,34.201744,"1"
"11338",3,2,1243,1974,"0","0",-119.218438,34.27581,"1"
"7411",4,2,1852,1962,"0","0",-119.1893,34.211219,"1"
"6560",3,2.5,1743,1964,"0","0",-119.185037,34.217674,"1"
"15117",3,2.5,2474,1952,"0","0",-118.933273,34.179249,"1"
"17656",4,2.5,2443,1974,"1","0",-119.166578,34.295496,"1"
"12244",3,2.5,2115,1987,"0","0",-118.674979,34.288717,"1"
"7283",3,2,1462,1988,"0","0",-118.880993,34.264968,"1"
"12556",4,2,1534,1961,"1","0",-118.853554,34.216701,"2"
"9571",4,2.5,1858,1980,"0","0",-119.186547,34.228563,"1"
"5697",4,2,1431,1977,"0","0",-118.858147,34.294542,"1"
"10652",4,2,1338,1963,"0","0",-119.205265,34.260774,"1"
"9271",3,2,1066,1961,"0","0",-118.745292,34.274843,"1"
"15314",2,2,1589,1990,"0","0",-118.813,34.2512,"1"
"16279",1,1.5,912,1978,"0","0",-119.24,34.19,"1"
"17467",3,2,1627,1959,"0","0",-118.849203,34.203234,"1"
"16963",3,2,1632,1964,"0","0",-118.689084,34.268081,"1"
"12194",2,2.5,1376,1990,"0","0",-119.202236,34.154951,"1"
"4065",2,2,1643,1982,"0","0",-119.192469,34.144168,"1"
"1952",3,2,1088,1986,"0","0",-118.751,34.2607,"1"
"8719",4,2,1694,1964,"0","0",-119.030979,34.23797,"1"
"19797",3,2,1614,1964,"1","0",-118.702901,34.296936,"2"
"3240",4,3.5,1896,1924,"0","0",-119.065381,34.376914,"1"
"10560",4,2.5,2251,1962,"0","0",-119.190621,34.216365,"1"
"18620",3,2,1668,1967,"1","0",-118.748745,34.271002,"1"
"7731",3,2,1012,1987,"0","0",-119.202727,34.271938,"1"
"17545",2,2.5,1463,1987,"0","0",-119.225875,34.264749,"1"
"11852",4,2,2015,1974,"0","0",-118.871385,34.218877,"1"
"4306",3,2.5,1731,2001,"0","0",-119.009006,34.240089,"1"
"8655",4,3,2490,1968,"1","0",-118.842702,34.148805,"2"
"19101",4,2.5,2882,1991,"0","0",-118.983217,34.245252,"2"
"10417",2,2,1691,1979,"0","0",-118.853784,34.222358,"1"
"4321",3,2.5,1974,1986,"0","0",-118.999884,34.233904,"2"
"10829",2,2,1286,1987,"0","0",-118.814508,34.249979,"1"
"8004",2,1,873,1974,"0","0",-119.217594,34.261032,"1"
"2640",4,2,1554,1965,"1","0",-118.659434,34.272476,"1"
"13555",3,2.5,2313,1999,"0","0",-118.956016,34.171887,"2"
"774",4,3,1938,1971,"1","0",-118.899668,34.221875,"1"
"17672",4,2,1865,1955,"0","0",-119.250647,34.260237,"1"
"16998",2,2,1431,1949,"0","0",-119.267709,34.268366,"1"
"3978",2,2,1240,1980,"0","0",-119.193465,34.144174,"1"
"6109",3,3,2115,1995,"0","0",-118.655602,34.266546,"1"
"19866",4,3.5,2936,1941,"0","0",-119.031259,34.21353,"1"
"17778",3,2,1438,1980,"0","0",-118.756772,34.177539,"2"
"2165",3,2,1484,1985,"0","0",-119.163634,34.27204,"1"
"16943",3,2.5,1270,1986,"0","0",-118.687151,34.275326,"1"
"19390",4,2,1539,1955,"0","0",-118.782354,34.26996,"1"
"9017",4,3,2984,2005,"0","0",-118.75776,34.296501,"2"
"19556",6,3,2901,1997,"0","0",-119.009373,34.219651,"2"
"8796",5,2.5,2700,1973,"0","0",-118.980576,34.270485,"1"
"19598",2,1,810,1971,"0","0",-118.912237,34.18812,"1"
"1114",4,3,2371,1999,"1","0",-118.732337,34.255201,"1"
"14606",3,2,1201,1961,"0","0",-119.265165,34.437214,"1"
"19727",3,3,1668,1971,"0","0",-119.224398,34.160024,"2"
"4359",2,1,920,1972,"0","0",-118.822404,34.148501,"1"
"8505",4,2,1547,1985,"0","0",-118.998967,34.234876,"1"
"3190",4,2,1848,1950,"1","0",-119.279682,34.428124,"1"
"926",4,3,1748,1958,"0","0",-119.033725,34.246786,"1"
"1477",3,2,1389,1977,"0","0",-118.662647,34.272706,"1"
"16361",5,3,2392,1990,"0","0",-118.86222,34.299633,"1"
"6173",4,2,1462,1973,"0","0",-118.962768,34.159649,"2"
"14076",4,3,2713,1997,"0","0",-118.811673,34.216058,"2"
"4348",4,2,1430,1955,"0","0",-119.153945,34.236241,"1"
"17165",3,2,2517,1986,"1","0",-118.845917,34.224662,"1"
"4536",4,3,1935,1963,"1","0",-118.72251,34.292305,"1"
"2301",3,2,1179,1971,"0","0",-119.192,34.1779,"1"
"9061",4,3.5,3506,1992,"1","0",-118.812536,34.243199,"2"
"12793",3,1,1473,1955,"0","0",-119.304221,34.422013,"1"
"19787",2,1,806,1971,"0","0",-119.214618,34.179282,"1"
"2330",4,2.5,1866,1965,"1","0",-118.668521,34.27475,"1"
"16374",3,2,1351,1971,"0","0",-118.956819,34.15979,"1"
"2131",3,1.5,1933,1963,"0","0",-118.860593,34.189058,"2"
"5292",2,2,1108,1977,"0","0",-118.997454,34.219835,"1"
"11013",4,2,1490,1968,"0","0",-118.766286,34.279954,"1"
"13634",3,2,1459,1982,"0","0",-118.993841,34.232933,"1"
