"","bedroomcnt","calculatedbathnbr","calculatedfinishedsquarefeet","yearbuilt","taxvaluedollarcnt","poolcnt","hashottuborspa","Longitude","Latitude","cluster"
"13326",4,3,2250,1970,466240,"0","0",-117.776751,33.711438,"2"
"1372",4,2.5,2495,1979,561567,"0","0",-117.763695,33.710036,"2"
"8054",2,1,1194,1987,206996,"0","0",-117.838352,33.642327,"2"
"8804",3,2.5,1345,1994,256672,"0","0",-117.812191,33.689493,"2"
"19222",2,2,1316,1986,269234,"0","0",-117.791427,33.78992,"2"
"6311",3,2,1582,1963,471167,"0","0",-117.880692,33.825658,"2"
"325",3,3.5,2578,1992,874774,"0","1",-117.997455,33.675847,"1"
"13700",4,2.5,2186,1969,98052,"1","0",-117.900821,33.693919,"2"
"1308",5,2,1837,1959,403740,"0","0",-117.979815,33.754758,"2"
"10591",3,2.5,2672,1973,980000,"0","0",-117.816123,33.804614,"1"
"14946",3,2,1580,1951,247285,"0","0",-117.953206,33.937022,"2"
"13893",5,3,3194,1999,836566,"0","0",-117.627273,33.664578,"1"
"6533",4,2,2151,1973,383866,"0","0",-117.678447,33.602261,"2"
"16300",3,3.5,2549,2009,572463,"0","0",-117.86769,33.882621,"2"
"4976",1,1,826,1930,1294418,"0","0",-117.785338,33.787125,"1"
"11123",2,2,1053,1989,299860,"0","0",-117.721,33.5167,"2"
"14366",2,2,1047,1989,272115,"0","0",-117.720493,33.565129,"2"
"8362",4,3.5,3303,1978,431438,"0","0",-117.942092,33.876703,"2"
"13118",4,2.5,1866,1998,373316,"0","0",-117.731028,33.562899,"2"
"19200",3,1,981,1958,448000,"0","0",-118.034623,33.850973,"2"
"13153",4,3,2941,1977,317698,"1","0",-117.898691,33.695571,"2"
"14180",3,2,1622,1964,378477,"0","0",-117.974041,33.675844,"2"
"2552",2,2,1134,1981,429688,"0","0",-117.826652,33.651228,"2"
"14114",3,3,1850,1968,379513,"0","0",-117.852783,33.888515,"2"
"9533",4,2.5,2032,1971,697000,"1","0",-117.876956,33.91704,"1"
"14267",2,1,926,1979,278040,"1","0",-117.978366,33.846567,"2"
"13209",3,2,1096,1959,59890,"0","0",-117.89434,33.731735,"2"
"16648",2,1,720,1950,425891,"0","0",-117.907701,33.82703,"2"
"3282",4,2.5,2667,1992,455785,"0","0",-117.792555,33.740422,"2"
"4906",3,2.5,2085,2002,459767,"0","0",-117.845222,33.924684,"2"
"15452",4,2,1570,1972,221850,"0","0",-117.939501,33.708653,"2"
"491",3,2,1160,1997,339532,"0","0",-117.627765,33.590186,"2"
"10248",4,2,1593,1963,253576,"0","0",-117.970521,33.915796,"2"
"17599",4,3,3597,1975,237003,"1","0",-117.780743,33.749502,"2"
"19313",2,2,1171,1984,431481,"0","0",-117.798396,33.665801,"2"
"1660",4,2,1604,1973,247381,"0","1",-117.643584,33.50918,"2"
"19141",4,2.5,2300,1975,453341,"1","1",-117.977959,33.676518,"2"
"7352",4,2,1899,1955,76577,"0","0",-117.987204,33.853783,"2"
"15965",5,3,1857,1952,270040,"0","0",-117.967471,33.864625,"2"
"1925",1,1,735,1990,172284,"0","0",-117.777,33.7402,"2"
"6228",2,1,883,1953,271827,"0","0",-117.999286,33.876019,"2"
"19679",4,2,1738,1958,1000021,"1","0",-117.913897,33.636064,"1"
"1427",3,2.5,1673,1983,314342,"0","0",-117.845712,33.881898,"2"
"7340",4,3,1977,1956,108801,"0","0",-117.800513,33.754319,"2"
"11487",2,2,1305,1972,109805,"0","0",-117.665115,33.630324,"2"
"10255",3,2,1567,1955,410541,"0","0",-117.98062,33.844409,"2"
"11855",3,1.5,1315,1971,366594,"0","0",-118.043008,33.837296,"2"
"12373",3,1,1005,1954,420361,"0","0",-117.913454,33.772948,"2"
"19121",2,2,968,1989,172620,"0","0",-118.013,33.8134,"2"
"17381",3,2,1062,1954,381437,"1","0",-117.894259,33.836146,"2"
"5549",3,1,1004,1955,553418,"0","0",-118.045625,33.800076,"2"
"16386",4,3,2574,1986,384273,"0","0",-117.769555,33.710438,"2"
"18132",4,2.5,2331,1976,534461,"0","0",-117.706556,33.632505,"2"
"19521",3,2,1287,1952,371363,"0","0",-117.963455,33.864756,"2"
"13895",3,2.5,1861,2009,489518,"0","0",-117.783349,33.903325,"2"
"12940",4,3,3347,1980,965543,"0","0",-117.638902,33.627428,"1"
"941",4,3,2405,2001,643728,"0","0",-117.765371,33.735481,"1"
"15757",2,1,380,1922,145834,"0","0",-117.84536,33.790558,"2"
"3497",3,2,1511,1957,707673,"1","1",-118.081913,33.785217,"1"
"19415",3,3,2386,1967,1553302,"0","0",-117.88479,33.639326,"1"
"14355",4,2,1791,1994,168004,"0","0",-117.909367,33.636242,"2"
"238",2,2.5,1402,1998,502548,"0","0",-117.733058,33.562835,"2"
"18841",4,3,3438,1983,1003723,"1","1",-117.686934,33.584536,"1"
"7111",3,2,1618,1965,83312,"0","0",-117.690676,33.480379,"2"
"7093",3,2,1480,1959,217091,"0","0",-118.025663,33.837956,"2"
"3433",2,2.5,1311,1984,367000,"0","0",-117.986164,33.772483,"2"
"1978",2,2,1380,1953,211010,"0","0",-117.826473,33.771824,"2"
"8368",1,1,830,1986,150962,"0","0",-117.705474,33.566793,"2"
"9566",1,1,495,1983,144831,"0","0",-117.596,33.3995,"2"
"7879",3,2,1160,1958,390087,"0","0",-117.893019,33.823278,"2"
"19665",3,2,1072,1956,502000,"1","0",-118.021096,33.836666,"2"
"8237",4,2.5,1741,1998,551324,"0","0",-117.625468,33.590196,"2"
"15384",3,1,1563,1954,56449,"0","0",-117.900324,33.907468,"2"
"4112",2,2,1779,1955,257368,"0","0",-117.878395,33.766266,"2"
"17238",4,3,1800,1956,536052,"0","0",-117.927593,33.747529,"2"
"17343",4,3,2246,1986,721353,"0","0",-117.674317,33.645458,"1"
"14252",2,2.5,1280,1990,290000,"0","0",-117.875,33.7539,"2"
"1046",3,2,1601,1979,527000,"0","0",-117.862374,33.874489,"2"
"18205",3,2.5,1587,1980,202682,"0","0",-117.990316,33.783685,"2"
"12625",4,2,1445,1970,67627,"0","0",-117.807178,33.868568,"2"
"19028",3,2.5,1799,1973,227091,"0","0",-118.017464,33.798235,"2"
"10755",3,2,1690,1958,390887,"0","0",-117.905155,33.644028,"2"
"9441",3,2,1968,1935,214370,"0","0",-117.873208,33.765799,"2"
"5826",2,1,852,1958,1421350,"0","0",-118.103275,33.740058,"1"
"19174",1,1,895,2006,305313,"0","0",-117.850497,33.667397,"2"
"18096",3,3,2135,2011,842617,"0","0",-117.609993,33.413544,"1"
"5535",5,3,2479,1959,949000,"1","0",-117.796374,33.756577,"1"
"76",3,2,1533,1953,440330,"0","0",-117.876488,33.771781,"2"
"10519",3,1,1173,1954,443685,"0","0",-117.887063,33.92127,"2"
"18297",2,2,953,1989,147156,"0","0",-117.66,33.5632,"2"
"7584",2,1,975,1962,191382,"0","0",-117.897,33.8485,"2"
"3051",3,1.5,1048,1971,324553,"0","0",-117.981282,33.70546,"2"
"13639",3,2,1736,1960,79871,"0","0",-118.080142,33.80251,"2"
"17505",4,1,1545,1919,258852,"0","0",-117.814845,33.738805,"2"
"14362",3,2,1886,1971,88827,"1","1",-117.898705,33.937121,"2"
"1786",2,3,1787,1988,321397,"0","0",-117.887848,33.902253,"2"
"17825",2,2,2010,1979,344850,"0","0",-117.922333,33.899564,"2"
"5397",3,2,1176,1963,52164,"0","0",-117.949123,33.686589,"2"
"10167",3,2,1873,1955,443726,"0","0",-117.954651,33.850072,"2"
"8025",4,3,2112,1969,99616,"1","0",-117.69222,33.478596,"2"
"741",4,2,1774,1964,403322,"0","0",-118.019849,33.722461,"2"
"7825",3,3,1686,1986,363935,"0","0",-117.703649,33.583184,"2"
"781",3,1.5,1121,1971,288733,"0","1",-117.85008,33.904454,"2"
"6977",4,2.5,1822,1993,367561,"1","1",-117.737311,33.590698,"2"
"2906",4,3,2719,2008,878369,"0","0",-117.817362,33.692874,"1"
"9171",4,4.5,3990,2014,1651517,"0","0",-117.85965,33.927352,"1"
"12495",4,3,2613,2014,1047992,"0","0",-117.74483,33.710059,"1"
"4420",4,2.5,2282,1973,116991,"0","0",-118.019998,33.796348,"2"
"6084",1,1,745,1983,150833,"0","0",-117.942,33.7803,"2"
"14840",4,1.5,1187,1959,157497,"0","0",-118.024712,33.814405,"2"
"2442",4,2,1928,1964,179904,"0","0",-117.79776,33.806416,"2"
"17849",2,2,1425,1967,112783,"0","0",-117.663688,33.592839,"2"
"4682",4,2,1570,1951,142907,"0","0",-117.952997,33.937868,"2"
"13756",3,3,2994,2003,935528,"0","0",-117.83315,33.912963,"1"
"7278",2,2,1230,1973,428209,"0","0",-118.005635,33.678336,"2"
"9497",4,3,1875,1967,677171,"0","0",-117.661426,33.593763,"1"
"3921",2,2,1833,1953,672582,"0","0",-117.812213,33.762964,"1"
"12291",4,3,1345,1955,462398,"1","0",-117.975949,33.785656,"2"
"7517",3,2,1209,1961,458893,"0","0",-117.940735,33.742616,"2"
"6678",3,2.5,1570,1984,410788,"0","0",-117.758486,33.880827,"2"
"9469",3,2,1512,1968,289933,"1","0",-117.967445,33.74099,"2"
"7763",4,3,2367,1996,389000,"0","0",-117.655669,33.684849,"2"
"5930",3,2.5,1771,1993,494000,"0","0",-117.818,33.7962,"2"
"3360",4,3.5,3440,2000,682779,"1","1",-117.626071,33.629569,"1"
"1630",3,2.5,1322,1985,324210,"0","0",-117.913,33.79,"2"
"17508",4,1,480,1950,361149,"0","0",-117.99464,33.868003,"2"
"19211",3,2.5,2226,1999,424684,"0","0",-117.736751,33.570521,"2"
"2491",3,2,1763,1968,89894,"0","0",-117.962228,33.669345,"2"
"10696",3,2,1786,1948,285082,"0","0",-117.801085,33.752056,"2"
"6556",3,2.5,1325,1987,324331,"0","0",-117.582798,33.647311,"2"
"17922",3,1,1014,1952,220443,"0","0",-117.949323,33.934038,"2"
"11644",1,1,656,1974,18444,"0","0",-117.811,33.7883,"2"
"11372",4,2.5,2566,1961,660027,"0","0",-117.820331,33.770039,"1"
"16192",3,2,1973,1956,275508,"0","0",-117.894679,33.646179,"2"
"6077",3,2.5,1653,2015,552154,"0","0",-117.920908,33.652779,"2"
"10203",3,2.5,1904,1995,623380,"1","1",-117.702704,33.557793,"1"
"10868",4,4,1899,2013,331074,"0","0",-117.980941,33.737347,"2"
"12249",3,1.5,1666,1958,457706,"0","0",-117.895488,33.822194,"2"
"19443",2,2.5,1383,1978,202383,"0","0",-118.005505,33.756957,"2"
"7822",3,1.5,1150,1964,227273,"1","0",-118.006563,33.845,"2"
"12809",2,2,1549,1982,431697,"0","0",-117.70572,33.590818,"2"
"6743",3,3,1590,1998,341753,"0","0",-117.998301,33.688063,"2"
"16918",3,2.5,1419,1989,91184,"0","0",-117.705451,33.564893,"2"
"300",3,1,1005,1946,90082,"0","0",-117.894948,33.909072,"2"
"10182",2,2,1203,1987,192609,"0","0",-117.629345,33.685208,"2"
"18755",3,2.5,1470,1979,287509,"0","0",-117.968,33.7734,"2"
"2243",5,4.5,2759,2015,1180218,"0","0",-117.683696,33.67031,"1"
"1247",4,2,1398,1960,266390,"1","0",-117.918227,33.932568,"2"
"7481",3,2,1373,1954,253475,"0","0",-117.894295,33.851824,"2"
"14012",3,2,2423,1964,1194949,"1","0",-118.067577,33.718362,"1"
"266",3,2.5,1756,2005,506781,"0","0",-117.893688,33.918118,"2"
"4555",5,4.5,3575,1997,145099,"0","0",-117.753141,33.857621,"2"
"4836",3,2,1120,1975,399352,"0","0",-117.65681,33.568597,"2"
"3255",2,2,1402,2007,469000,"0","0",-117.818275,33.693325,"2"
"10880",3,2.5,1524,2003,499000,"0","0",-117.963428,33.883516,"2"
"12853",4,3.5,2946,1998,668655,"0","0",-117.694244,33.558625,"1"
"4476",3,2.5,2046,2000,741132,"0","0",-117.575883,33.462333,"1"
"13436",2,2.5,2033,1981,746310,"0","0",-117.871159,33.631249,"1"
"2749",3,2.5,2148,1986,613737,"0","0",-117.772675,33.708366,"1"
"12957",3,2,1259,1972,66857,"0","0",-117.957252,33.650846,"2"
"17538",3,2,1603,1959,278100,"1","0",-117.918731,33.934464,"2"
"5309",3,2,1809,1965,237221,"0","0",-117.823525,33.66552,"2"
"9123",4,2,1289,1962,73980,"0","0",-117.980465,33.713358,"2"
"7663",5,2,2013,1964,526086,"1","0",-118.033935,33.783827,"2"
"18461",4,2.5,3016,1982,435736,"1","0",-117.633788,33.511736,"2"
"9866",4,3,1734,1977,477024,"0","1",-117.980331,33.69459,"2"
"8059",3,2,1321,1956,479459,"0","0",-117.935996,33.812848,"2"
"18373",3,2.5,1836,1970,569971,"0","0",-117.87902,33.644862,"2"
"5720",2,2,1937,2014,842937,"0","0",-117.62801,33.526864,"1"
"3471",3,1.5,1402,1973,361813,"0","0",-117.938079,33.732086,"2"
"15741",5,3,2540,1969,323582,"0","0",-117.708493,33.622358,"2"
"6476",4,3,2045,1971,422593,"0","0",-117.933318,33.798769,"2"
"13572",5,4,3904,1974,1090000,"1","0",-117.820168,33.813385,"1"
"16296",3,2.5,1250,1994,218503,"0","0",-117.727201,33.85725,"2"
"7476",3,2.5,1607,2002,573000,"0","0",-118.072643,33.806014,"2"
"16117",5,4,2027,1955,309496,"0","0",-117.952306,33.797961,"2"
"18244",4,3.5,2429,2004,1017350,"0","0",-117.749194,33.69975,"1"
"7369",4,2,1410,1967,274548,"0","0",-117.962007,33.648848,"2"
"11470",4,2.5,2172,1990,341379,"0","0",-117.618892,33.609943,"2"
"8375",2,1,1022,1982,419000,"0","0",-117.810819,33.678758,"2"
"11615",4,3.5,3449,1973,1231233,"1","0",-117.862766,33.594446,"1"
"3787",3,2.5,1479,2005,696258,"0","0",-117.748886,33.701598,"1"
"8023",4,2.5,2131,1996,773107,"1","1",-117.746458,33.851865,"1"
"2067",2,1.5,1161,1974,402000,"0","0",-117.940348,33.731794,"2"
"13513",4,2.5,2078,1974,489722,"1","0",-117.686052,33.645428,"2"
"429",4,2,1356,1963,68148,"0","0",-117.948797,33.739254,"2"
"14541",4,3,1992,1975,119984,"0","0",-118.022558,33.702594,"2"
"9268",2,1,1092,1972,350000,"1","0",-117.67159,33.531953,"2"
"589",5,3,1789,1962,227091,"1","0",-117.822294,33.809836,"2"
"2628",3,1.5,1183,1952,298190,"0","0",-117.895699,33.842672,"2"
"7112",2,2.5,1253,2011,497472,"0","0",-117.727356,33.578836,"2"
"18563",3,2.5,1582,1991,449248,"0","0",-117.906991,33.838004,"2"
"12269",3,2,1417,1955,303438,"0","0",-117.895371,33.878197,"2"
"15712",2,1,866,1969,154355,"0","0",-117.721,33.619,"2"
"17904",2,1,1570,1926,145415,"0","0",-117.928491,33.760016,"2"
"4617",3,3,1947,1957,771158,"0","0",-117.609224,33.422155,"1"
"15287",3,2,2180,1965,344326,"1","1",-117.683515,33.598455,"2"
"17959",4,2,2185,1969,761479,"0","1",-117.85422,33.624361,"1"
"10435",2,1,897,1971,214725,"0","0",-117.668574,33.511531,"2"
"10976",4,1,1247,2002,149621,"0","0",-117.991,33.8142,"2"
"15092",3,2,1600,1955,54695,"0","0",-117.906918,33.908486,"2"
"13991",2,2,1510,2001,858960,"0","0",-117.784178,33.546367,"1"
"5404",3,2.5,1745,1977,321139,"0","0",-117.592895,33.417526,"2"
"5367",4,2.5,2550,1970,112932,"0","1",-117.775671,33.712091,"2"
"17666",3,2,1415,1955,64944,"0","0",-117.893247,33.758448,"2"
"18680",3,2,1629,1954,64708,"1","0",-117.954982,33.8619,"2"
"8317",4,4.5,3387,1996,620465,"0","0",-117.635991,33.486661,"1"
"9043",1,1,561,1982,102700,"0","0",-117.991677,33.688169,"2"
"10545",2,2,2207,1955,75046,"0","0",-117.89244,33.909156,"2"
"7611",3,2.5,1554,1973,206140,"0","0",-117.973102,33.745389,"2"
"12271",5,3,2613,1965,120005,"0","0",-118.040012,33.81767,"2"
"3963",3,2,1176,1963,273358,"0","0",-117.94321,33.92632,"2"
"7983",6,2.5,2389,1966,337678,"0","0",-117.883523,33.92559,"2"
"16660",3,3,2479,1989,783885,"0","1",-117.591722,33.435895,"1"
"4043",2,1.5,1001,1983,353000,"0","0",-117.991,33.7167,"2"
"1942",3,1.5,1160,1973,244038,"0","0",-117.978832,33.768495,"2"
"16721",3,2,1729,1964,76638,"0","0",-118.050951,33.81069,"2"
"9327",4,2,1923,1959,221014,"0","0",-117.822098,33.804973,"2"
"19635",3,2.5,3011,1973,817959,"0","0",-117.874884,33.623601,"1"
"8956",3,3,2448,1984,315711,"0","0",-117.989364,33.836688,"2"
"6186",3,2,2082,1960,334332,"0","0",-117.992497,33.891556,"2"
"18101",3,2,1242,1958,465372,"0","0",-117.910845,33.656576,"2"
"626",5,2.5,2917,1969,501244,"1","0",-117.959634,33.644709,"2"
"17423",3,2.5,1585,1981,358340,"0","1",-117.811542,33.668154,"2"
"14373",3,1.5,1118,1962,238560,"0","0",-118.030347,33.826074,"2"
"3810",2,2,945,1990,169289,"0","0",-117.981,33.8688,"2"
"575",5,3,2426,1971,501617,"0","0",-117.783711,33.874481,"2"
"19396",3,3.5,3011,1986,1282183,"0","0",-117.733819,33.506398,"1"
"2210",3,2,1536,1968,394343,"0","0",-118.051645,33.829689,"2"
"3107",3,2,2061,1965,652227,"0","0",-117.911803,33.88061,"1"
"7710",4,3,1938,1965,316432,"0","0",-118.045201,33.828464,"2"
"9403",4,2,2056,1974,344926,"1","1",-117.612536,33.439806,"2"
"18338",6,2.5,3184,1972,144388,"1","0",-117.798581,33.844026,"2"
"7895",4,4.5,3925,1999,905476,"1","1",-117.760925,33.8607,"1"
"12275",3,2.5,1647,1998,718797,"0","0",-117.996368,33.691789,"1"
"7585",3,2.5,1160,1995,340680,"0","0",-117.592702,33.637747,"2"
"7802",3,2,1403,1987,114075,"0","0",-117.717579,33.5942,"2"
"5005",3,2,1771,1976,288645,"0","0",-117.770302,33.798164,"2"
"9206",4,2,2154,1965,750000,"0","0",-117.966966,33.649087,"1"
"9191",3,3.5,4092,1987,963092,"1","1",-117.684162,33.567653,"1"
"12738",4,2,1415,1958,64642,"0","0",-117.985098,33.815073,"2"
"14464",4,2,2104,1980,895000,"1","0",-117.765656,33.881544,"1"
"3046",3,2,1471,1977,265331,"0","0",-117.932783,33.825724,"2"
"9906",4,2,1757,1971,264885,"0","0",-118.027357,33.757328,"2"
"15873",1,1,652,1971,375642,"0","0",-118.066,33.7148,"2"
"4834",3,4.5,3413,1989,853765,"0","1",-117.796818,33.734819,"1"
"11505",2,1.5,1204,1977,393502,"0","0",-117.754809,33.714764,"2"
"13748",2,2,1454,1974,152902,"0","0",-117.830561,33.65876,"2"
"8684",3,2,1786,1966,129124,"0","0",-117.968223,33.662606,"2"
"14676",3,2,2372,1961,154609,"1","0",-117.912907,33.937079,"2"
"14465",2,2.5,1801,2007,567524,"0","0",-117.745506,33.692461,"2"
"3776",3,2.5,2052,1994,447823,"0","0",-117.666748,33.683735,"2"
"12652",4,2,1419,1945,48955,"0","0",-117.887891,33.7522,"2"
"15513",3,2,1340,1955,62954,"0","0",-117.950799,33.796994,"2"
"2244",2,2,1324,1971,256271,"0","0",-117.667825,33.634714,"2"
"16094",4,2,1739,1965,211868,"0","0",-117.881078,33.831041,"2"
"4579",1,1.5,1072,1977,462322,"0","0",-117.829036,33.664816,"2"
"107",4,2,2354,1968,266015,"0","0",-117.81691,33.721717,"2"
"17464",3,2,2191,1977,333989,"1","0",-117.890442,33.895678,"2"
"3552",4,3,2158,1989,792726,"0","0",-117.694359,33.522026,"1"
"19154",3,2,1409,1969,116446,"0","0",-117.950882,33.696719,"2"
"6129",3,2.5,2238,1989,426027,"0","0",-117.705298,33.581367,"2"
"5217",2,1,832,1950,256425,"0","0",-117.948113,33.871724,"2"
"10792",3,2.5,1997,1998,361531,"0","0",-117.605802,33.625121,"2"
"579",1,1,767,1983,99808,"0","0",-117.686708,33.652857,"2"
"6537",4,3,2076,2015,553320,"0","0",-117.674015,33.672479,"2"
"2154",5,3,2689,1974,120587,"0","0",-117.977201,33.678793,"2"
"19852",4,3,2726,1973,430972,"1","0",-117.821819,33.81685,"2"
"19723",2,2,974,1974,258888,"0","0",-117.842,33.7565,"2"
"4349",3,2,1577,1959,419642,"0","0",-118.003406,33.807707,"2"
"8052",3,3.5,3940,1997,2251962,"1","1",-118.016453,33.677429,"1"
"8298",3,2,1468,1971,299124,"0","0",-117.876841,33.916239,"2"
"3528",2,2,1240,1949,173844,"0","0",-117.940269,33.881375,"2"
"19802",3,2.5,1801,1965,625497,"0","0",-117.789649,33.869622,"1"
"6507",3,2,1338,1962,234419,"1","0",-117.874484,33.844916,"2"
"12805",3,2,1470,1973,78951,"0","0",-117.659952,33.616745,"2"
"12428",4,3,2755,2000,328221,"1","1",-118.081625,33.787374,"2"
"15838",3,2,1896,1955,456663,"0","0",-117.840759,33.895984,"2"
"15138",4,2,1486,1965,362769,"0","0",-118.033652,33.78088,"2"
"11451",3,2.5,1891,2001,492672,"0","0",-117.774464,33.718628,"2"
"11878",4,3,2296,1972,285586,"0","0",-117.869657,33.704493,"2"
"19110",3,2.5,1585,1981,297965,"0","0",-117.812436,33.667646,"2"
"6782",3,2.5,2381,2004,619736,"0","0",-117.645651,33.539607,"1"
"16260",4,2,1665,1955,228437,"0","0",-117.93304,33.854538,"2"
"7693",2,2,1304,1973,271656,"0","0",-117.743532,33.62097,"2"
"12340",6,3.5,2062,1955,428796,"0","0",-117.971432,33.823005,"2"
"10661",2,2,893,1995,233427,"0","0",-117.633039,33.676527,"2"
"12472",4,3,2612,1971,176158,"1","0",-118.05101,33.78091,"2"
"8810",4,2.5,2708,1975,150818,"0","0",-117.780022,33.846463,"2"
"2777",3,3.5,4181,1995,753225,"1","1",-117.588762,33.594422,"1"
"10490",4,2.5,1943,1965,102682,"0","0",-117.942045,33.89096,"2"
"5632",3,1,1197,1955,269778,"0","0",-117.909675,33.846144,"2"
"1682",4,2,1738,1968,225212,"0","0",-117.836019,33.761524,"2"
"1072",3,2,1140,1957,504000,"0","0",-118.020598,33.847199,"2"
"6991",5,2,1890,1967,450772,"0","0",-118.011929,33.794252,"2"
"9895",3,2,1258,1922,192608,"0","0",-117.872802,33.739109,"2"
"665",3,2.5,2773,1984,378114,"0","0",-117.736581,33.866467,"2"
"2843",2,1.5,1040,1984,209086,"0","0",-117.952,33.9243,"2"
"10943",4,2.5,2077,1975,649415,"0","0",-117.802546,33.895577,"1"
"13285",4,2,1237,1955,376927,"0","0",-118.018291,33.77048,"2"
"4517",1,1.5,863,1978,285772,"0","0",-117.787608,33.683679,"2"
"14055",3,2,1736,1976,421000,"0","0",-117.89335,33.695284,"2"
"12167",4,2.5,1887,1981,553703,"0","0",-117.802557,33.686543,"2"
"14214",4,2,1593,1963,210935,"0","0",-117.974748,33.915238,"2"
"3732",4,3.5,2953,1962,160784,"0","0",-118.067539,33.791251,"2"
"1536",3,2.5,1646,1976,377707,"0","0",-117.792632,33.847875,"2"
"11520",2,1.5,936,1972,44969,"0","0",-117.973967,33.770443,"2"
"3530",4,2,2350,1968,94645,"1","0",-117.81693,33.733594,"2"
"16329",4,2,2225,1964,357440,"0","0",-117.686886,33.476114,"2"
"17125",2,2,1503,1937,1664377,"0","0",-117.783242,33.546203,"1"
"16956",2,2.5,1256,1996,324388,"0","0",-117.612487,33.653364,"2"
"1488",3,2,1332,1971,210097,"0","0",-117.829719,33.812884,"2"
"3336",3,1,1080,1950,188831,"0","0",-117.922647,33.836375,"2"
"19964",2,2,1753,1956,248790,"0","0",-117.801725,33.762838,"2"
"17105",4,3.5,3512,1989,1046061,"0","0",-118.023405,33.679867,"1"
"5313",5,3,2279,1960,542983,"1","0",-118.081468,33.799968,"2"
"1298",2,1,1003,1999,329000,"0","0",-117.631919,33.67521,"2"
"17552",2,1,829,1981,151728,"0","0",-117.677831,33.643472,"2"
"10638",4,2,1741,1958,593921,"1","0",-117.935874,33.941511,"2"
"15641",3,3,1434,1989,959632,"0","0",-117.872807,33.59827,"1"
"9310",4,2,1861,1969,255670,"0","0",-117.971888,33.829509,"2"
"19795",5,2.5,2043,1969,363248,"1","0",-117.825468,33.674296,"2"
"19976",3,2.5,1655,1976,641732,"0","0",-117.804215,33.686368,"1"
"12877",2,2,1153,1989,281387,"0","0",-118.047,33.7162,"2"
"13536",3,2,1684,1976,435524,"0","0",-117.859692,33.904013,"2"
"11028",4,3,2100,1967,332944,"0","0",-117.95539,33.723049,"2"
"13556",4,2,1361,1964,562775,"0","0",-117.958866,33.692164,"2"
"2825",3,3,2249,1956,636623,"0","0",-117.831196,33.795504,"1"
"15828",2,2.5,1428,1983,731016,"0","0",-118.110417,33.746507,"1"
"7275",2,2,1181,1989,512558,"0","0",-118,33.6568,"2"
"9141",4,2.5,2559,1976,156640,"0","0",-117.655809,33.626728,"2"
"9594",3,2.5,1714,1998,391501,"0","0",-117.845767,33.836443,"2"
"8256",4,2,1509,1960,64252,"0","0",-117.828963,33.810049,"2"
"12834",4,2.5,2843,1981,585911,"0","0",-117.793314,33.850339,"2"
"1537",4,4.5,3886,1999,853227,"1","1",-117.589119,33.572759,"1"
"6369",1,1.5,1349,2005,682755,"0","0",-117.852164,33.666101,"1"
"2950",1,1,678,1989,232000,"0","0",-117.59113,33.646074,"2"
"386",3,2,2244,1952,428787,"0","0",-117.969287,33.775994,"2"
"8388",4,3,2910,1979,715000,"1","0",-117.95633,33.888906,"1"
"9984",3,2.5,1733,1990,346689,"1","1",-117.89332,33.919287,"2"
"7933",4,2,1960,1969,388373,"0","0",-117.788747,33.890161,"2"
"4009",3,2.5,1373,1985,393131,"0","0",-117.794056,33.664898,"2"
"5582",3,2.5,1174,1987,340118,"0","0",-117.583173,33.647901,"2"
"9813",3,2,2222,2003,721906,"0","0",-117.840446,33.87374,"1"
"10031",3,2,1645,1964,99385,"0","0",-118.033999,33.716102,"2"
"7639",3,2,1390,1963,103217,"0","0",-117.962974,33.640159,"2"
"12841",4,1.5,1254,1964,337664,"0","0",-117.949571,33.673919,"2"
"19537",3,3,2340,1990,677238,"0","0",-117.644484,33.576189,"1"
"13222",5,3,2112,1939,381973,"0","0",-117.87492,33.72993,"2"
"8431",3,2.5,1628,1995,76520,"0","0",-117.735003,33.579519,"2"
"6737",3,2,1763,1956,78798,"0","0",-117.806237,33.764359,"2"
