"","bedroomcnt","calculatedbathnbr","calculatedfinishedsquarefeet","yearbuilt","taxvaluedollarcnt","poolcnt","hashottuborspa","Longitude","Latitude","cluster"
"7682",5,3,2359,1962,761437,"1","0",-118.8719,34.19668,"2"
"3764",4,2,1863,1963,75507,"0","0",-118.8728,34.21269,"1"
"15778",3,2,1245,1964,240786,"0","0",-119.2021,34.17939,"1"
"17739",3,2,1074,1962,46506,"0","0",-119.2039,34.18167,"1"
"2639",4,3,2412,1995,580275,"0","0",-119.0076,34.22281,"2"
"13304",5,3,2548,2005,460000,"1","0",-118.9221,34.39188,"1"
"2560",4,1.5,2746,1972,371237,"0","0",-118.8383,34.19798,"1"
"2956",2,1,908,1952,69211,"0","0",-119.1558,34.23556,"1"
"8523",4,3,2460,1978,300099,"0","0",-118.7737,34.24637,"1"
"13514",3,2,1101,1973,291260,"0","0",-119.1654,34.22415,"1"
"17596",3,2,1049,1962,340108,"0","0",-119.1965,34.18553,"1"
"7163",3,2.5,1514,1984,461238,"0","0",-118.7596,34.184,"1"
"17621",2,2,1140,1984,145494,"0","0",-119.166,34.2777,"1"
"18647",3,1.5,2016,1957,365746,"0","0",-119.2127,34.27917,"1"
"15831",4,2,1650,1976,92643,"0","0",-119.2135,34.18231,"1"
"610",4,2.5,2439,1970,689000,"0","0",-118.887,34.20467,"2"
"6208",2,1.5,1603,1955,662084,"0","0",-119.2702,34.26062,"2"
"14836",3,1,1050,1951,248271,"0","0",-119.1894,34.18985,"1"
"8043",3,2.5,2901,1981,463769,"0","0",-118.8943,34.2282,"1"
"298",2,1,750,1986,274117,"0","0",-118.8521,34.17959,"1"
"4453",3,2,1278,1965,402128,"0","0",-119.2961,34.39907,"1"
"3298",2,1,856,1986,364000,"0","0",-118.8065,34.16398,"1"
"12908",2,1,688,1966,130892,"0","0",-119.053,34.3635,"1"
"15383",3,2,1179,1971,114680,"0","0",-119.195,34.1782,"1"
"3429",5,3.5,3206,1988,682387,"1","0",-118.9427,34.15927,"2"
"1864",4,2.5,2388,1988,417140,"0","0",-118.8199,34.24618,"1"
"9495",3,1.5,1241,1974,254854,"0","0",-119.192,34.26423,"1"
"16019",3,1,936,1964,184918,"0","0",-119.1624,34.20069,"1"
"12532",5,4,2917,1998,543692,"1","0",-118.7984,34.23036,"2"
"17306",4,3,1854,1968,423372,"0","0",-119.1844,34.27821,"1"
"8818",2,1.5,1027,1979,159150,"0","0",-119.2135,34.26164,"1"
"9982",4,2,1100,1948,244747,"0","0",-119.1792,34.18332,"1"
"16697",2,2,1108,1974,263030,"0","0",-118.9879,34.22396,"1"
"18942",4,3,2882,2003,732000,"0","0",-119.2161,34.22213,"2"
"16732",4,2.5,2395,1978,467390,"0","0",-118.8787,34.22099,"1"
"19779",3,2,1265,1958,432000,"0","0",-119.1969,34.25769,"1"
"15170",3,1.5,1514,1980,332000,"0","0",-118.8469,34.2938,"1"
"587",3,2,2420,2005,516000,"0","0",-119.1641,34.21431,"2"
"5353",4,3.5,3195,1985,779859,"0","0",-118.899,34.23942,"2"
"16133",3,2,1789,1964,524000,"0","0",-118.9418,34.18471,"2"
"19428",3,2.5,1693,1970,76530,"0","0",-118.9537,34.17374,"1"
"14043",3,2,1651,1964,258156,"1","0",-118.7354,34.27223,"1"
"2472",2,2,1064,1979,251298,"0","0",-118.9824,34.2227,"1"
"614",3,2.5,1411,1992,297046,"0","0",-118.7838,34.17823,"1"
"19405",3,2,1225,1972,139970,"0","0",-119.2065,34.17835,"1"
"11426",4,2,1787,1972,226493,"0","0",-118.7596,34.27516,"1"
"13301",4,2,1548,1976,567000,"1","0",-118.8333,34.21045,"2"
"1424",4,3,2882,2003,580086,"0","0",-119.2175,34.22368,"2"
"11352",3,2,1492,2002,337418,"0","0",-118.9247,34.40904,"1"
"15371",5,2.5,2498,1967,358709,"1","0",-118.7513,34.26608,"1"
"13359",3,2,1774,1990,315697,"0","0",-118.8627,34.29981,"1"
"13619",3,2,1806,1978,482933,"0","0",-119.2373,34.1864,"1"
"1551",3,2,1632,1956,602115,"0","0",-119.2413,34.28008,"2"
"18413",4,2,1300,1974,242565,"0","0",-118.9192,34.39786,"1"
"13407",4,2,1590,1964,438028,"0","0",-118.7415,34.27265,"1"
"5985",4,3,3362,1984,1151000,"1","0",-118.9901,34.24345,"2"
"19658",4,3,2795,2002,564037,"0","0",-118.856,34.26522,"2"
"16657",3,2.5,1159,1979,243816,"0","0",-118.8436,34.20721,"1"
"4874",4,2,1388,1965,507000,"0","0",-119.2944,34.39877,"1"
"10996",4,2.5,1818,1964,408896,"0","0",-118.7466,34.26471,"1"
"5368",4,3,2490,1977,654560,"0","0",-118.8306,34.17135,"2"
"11598",5,3,2965,1971,214743,"0","0",-118.8461,34.15005,"1"
"14003",1,1,724,1990,254000,"0","0",-118.7615,34.28439,"1"
"4730",4,3,2355,2000,355050,"0","0",-119.1637,34.21028,"1"
"13023",4,3,2805,1998,549437,"0","0",-118.9155,34.19875,"2"
"2187",2,2.5,2311,1964,328820,"0","0",-118.7365,34.25173,"1"
"1605",4,3,2231,1996,698000,"1","0",-119.0562,34.23253,"2"
"13828",4,3.5,2810,1980,918000,"1","0",-118.8821,34.20126,"2"
"823",4,2,1676,1964,564320,"0","0",-118.8421,34.1956,"2"
"16601",3,2,1125,1986,158423,"0","0",-118.69,34.277,"1"
"5235",3,2,1521,1988,371360,"0","0",-118.8554,34.29778,"1"
"14205",2,2,1105,1987,334224,"0","0",-118.7734,34.28112,"1"
"15077",3,2.5,1924,1988,629000,"0","0",-119.204,34.22456,"2"
"11441",2,2.5,1360,1992,203922,"0","0",-119.1924,34.19456,"1"
"17354",4,2,2004,1957,65153,"0","0",-119.2488,34.2743,"1"
"8116",4,2.5,3460,1991,279308,"0","0",-118.8399,34.18374,"1"
"6611",1,1,770,1980,230000,"0","0",-118.785,34.2695,"1"
"8492",3,2,1459,1983,540917,"0","0",-118.993,34.23398,"2"
"5395",4,3,2787,2004,812033,"1","0",-118.8999,34.19446,"2"
"15663",2,2,1441,1978,419900,"0","0",-118.9901,34.21864,"1"
"8348",3,2,1242,1963,54778,"0","0",-119.0765,34.3568,"1"
"15932",5,3,2283,1973,354321,"0","0",-119.2173,34.18239,"1"
"16073",4,2.5,1669,1996,318306,"0","0",-119.1592,34.27081,"1"
"9978",3,2.5,1925,1978,140070,"0","0",-118.8926,34.19079,"1"
"428",4,2,1899,1977,123972,"0","0",-119.0452,34.21998,"1"
"8398",4,2,1290,1971,463680,"0","0",-119.1981,34.25781,"1"
"17421",3,2.5,1348,1997,413000,"0","0",-119.0103,34.2184,"1"
"6736",2,1,810,1971,120490,"0","0",-119.2189,34.26276,"1"
"14285",3,2,1058,1957,46500,"0","0",-119.1771,34.16014,"1"
"10400",4,2,1574,1978,435118,"0","0",-118.9917,34.23774,"1"
"18356",5,2.5,2506,1962,246141,"0","0",-119.1906,34.21502,"1"
"9440",2,2,2167,2002,447162,"0","0",-119.2839,34.45369,"1"
"16885",4,2,1436,1973,465256,"0","0",-118.9951,34.2285,"1"
"12342",5,4.5,3672,2002,801489,"1","0",-118.9853,34.17114,"2"
"8070",2,2.5,1963,2004,538081,"0","0",-119.0134,34.23358,"2"
"7432",2,1,1053,1955,192612,"0","0",-119.0643,34.36907,"1"
"19360",3,2,1430,1970,246810,"1","0",-118.7628,34.25656,"1"
"14928",4,2.5,2037,1972,342717,"0","0",-118.7563,34.27825,"1"
"18360",4,3,2543,1991,686549,"0","0",-118.8152,34.23405,"2"
"8483",2,1,792,1975,196748,"0","0",-119.1555,34.17736,"1"
"9713",4,2,1706,1995,331062,"0","0",-118.8611,34.21465,"1"
"19981",3,2,1470,1981,381636,"0","0",-118.7576,34.28048,"1"
"15769",4,2,1612,1964,179899,"0","0",-118.7037,34.29519,"1"
"15565",4,2,1612,1960,267440,"0","0",-119.2255,34.26995,"1"
"10544",2,1,1019,1973,217528,"0","0",-119.1808,34.22597,"1"
"6552",3,2,1112,1955,283496,"0","0",-119.1837,34.17034,"1"
"3794",3,2,1499,1963,455120,"0","0",-118.8774,34.21371,"1"
"16010",4,2.5,2548,1977,453958,"0","0",-118.9207,34.17137,"1"
"1243",5,3,2896,1997,878995,"1","0",-118.8107,34.21377,"2"
"5602",3,2.5,1514,1982,433093,"0","0",-118.7598,34.1814,"1"
"16625",4,3,1943,1977,174390,"1","0",-118.8955,34.22121,"1"
"3145",4,3.5,2709,1992,685293,"0","0",-118.9067,34.26167,"2"
"18594",3,2,1723,1977,166062,"0","0",-118.8715,34.22265,"1"
"17645",4,2,1720,1964,358763,"0","0",-118.7477,34.26793,"1"
"18525",5,3,2632,1968,449371,"0","0",-119.1493,34.15971,"1"
"3529",3,2.5,2779,1989,950000,"0","0",-118.9783,34.23941,"2"
"8708",4,3,2460,1978,375105,"0","0",-118.7741,34.24441,"1"
"5334",4,2,2233,1960,243218,"0","0",-119.2362,34.46224,"1"
"14704",3,1.5,1152,1972,262136,"0","0",-118.8432,34.20831,"1"
"10512",4,2,1574,1978,323255,"0","0",-118.9923,34.2349,"1"
"7375",4,3,3048,1988,576946,"0","0",-118.7617,34.17747,"2"
"2770",2,2,1829,1980,536000,"0","0",-118.98,34.22559,"2"
"4010",2,2,1240,1980,259736,"0","0",-119.1924,34.14476,"1"
"13262",3,3,2006,1979,260137,"0","0",-118.954,34.16441,"1"
"7182",5,3,2157,1955,431000,"0","0",-119.1799,34.17117,"1"
"9659",3,2.5,1693,1970,346950,"0","0",-118.9575,34.1755,"1"
"18110",2,1,972,1954,279719,"0","0",-119.237,34.45051,"1"
"13163",4,2,1227,1955,314488,"0","0",-119.1874,34.18395,"1"
"9307",3,2.5,1259,1978,199288,"0","0",-119.1976,34.26307,"1"
"16059",4,2.5,2247,2000,586000,"0","0",-118.6689,34.26462,"2"
"19440",2,1,910,1926,283293,"0","0",-119.3023,34.28762,"1"
"7356",4,3.5,3825,1998,950000,"0","0",-118.9831,34.15663,"2"
"4876",3,2,1243,1974,254182,"0","0",-119.217,34.27517,"1"
"9598",2,1,979,1926,187373,"0","0",-119.2759,34.44772,"1"
"12557",3,2.5,1592,1988,450221,"0","0",-119.2849,34.30336,"1"
"29",3,2.5,1316,1980,272000,"0","0",-119.1747,34.15977,"1"
"1011",4,2,1514,1970,437000,"0","0",-119.2169,34.18782,"1"
"13526",4,2,2334,1979,275849,"0","0",-118.9374,34.18533,"1"
"15673",4,2,1826,1970,513438,"1","0",-118.6743,34.27484,"2"
"643",3,2,1534,1961,75256,"0","0",-119.1491,34.25786,"1"
"1246",2,2,919,1979,150340,"0","0",-118.8554,34.18145,"1"
"3575",2,2,1661,1979,222183,"0","0",-118.854,34.22262,"1"
"1792",3,2,1175,1987,360642,"0","0",-118.8668,34.18009,"1"
"6350",4,3,2815,1980,925426,"0","0",-119.2717,34.26085,"2"
"1796",3,2,1058,1978,323612,"0","0",-118.9957,34.21591,"1"
"13489",2,2,986,1989,274117,"0","0",-119.284,34.3055,"1"
"7920",4,3,2645,1978,783004,"1","0",-118.851,34.15245,"2"
"3401",4,2.5,2105,1964,82757,"0","0",-119.1791,34.27272,"1"
"16126",3,2.5,1615,2001,445693,"0","0",-119.2975,34.30551,"1"
"11761",4,2,1580,1964,66183,"1","0",-118.7582,34.26505,"1"
"8716",3,2,1337,1978,110731,"0","0",-119.1609,34.28082,"1"
"12479",4,2,2038,1974,140742,"0","0",-118.8374,34.14208,"1"
"14171",2,1,1114,1981,197641,"0","0",-118.734,34.2794,"1"
"1554",4,3,1634,1968,207623,"0","0",-118.9447,34.16409,"1"
"18895",3,2,1636,1973,120039,"0","0",-118.8263,34.14704,"1"
"12424",3,2.5,2004,2012,475389,"0","0",-119.1874,34.14636,"1"
"8416",4,2,1303,1962,275053,"0","0",-119.1617,34.22325,"1"
"288",3,1.5,1295,1980,160977,"0","0",-118.8464,34.29425,"1"
"19041",4,2,1394,1963,456000,"0","0",-118.7124,34.26821,"1"
"12407",4,2,1848,1957,66183,"0","0",-119.2129,34.28007,"1"
"8316",3,2,1234,1978,250324,"0","0",-118.9052,34.18163,"1"
"4532",3,2,1754,1984,502233,"0","0",-118.7314,34.28102,"1"
"10134",5,4.5,3644,1997,1325000,"1","0",-118.7538,34.19081,"2"
"14131",4,2,2227,1970,761437,"0","0",-119.0641,34.24971,"2"
"7864",2,1,600,1953,178251,"0","0",-119.2527,34.43417,"1"
"13919",3,2.5,1810,1974,365521,"0","0",-119.0483,34.22142,"1"
"18706",2,1,873,1974,177000,"0","0",-119.2169,34.2625,"1"
"12410",5,3,1781,1970,490000,"0","0",-118.723,34.27283,"1"
"2074",2,2,1257,1964,214195,"0","0",-119.2022,34.1788,"1"
"2192",4,2.5,2439,1970,122116,"1","0",-118.8822,34.2037,"1"
"4703",5,2,1596,1963,213226,"0","0",-118.7452,34.26399,"1"
"9257",3,2.5,1693,1970,553400,"0","0",-118.9572,34.17641,"2"
"15195",3,3,2670,1997,788667,"0","0",-118.8154,34.21714,"2"
"15892",5,3,2523,1980,697947,"1","0",-118.7356,34.29044,"2"
"9990",4,2,1671,1976,277663,"0","0",-118.8737,34.26958,"1"
"14656",2,1.5,1008,1972,345000,"0","0",-118.8439,34.20883,"1"
"11708",3,2,1170,1959,128006,"0","0",-119.1925,34.15323,"1"
"14788",3,2.5,3256,2005,1556836,"0","0",-119.2284,34.1857,"2"
"6560",3,2.5,1743,1964,71361,"0","0",-119.185,34.21767,"1"
"14911",3,2,1456,1973,254252,"0","0",-118.8867,34.21576,"1"
"5314",3,2.5,1902,2002,465366,"1","0",-118.669,34.26501,"1"
"18530",3,2,1218,1963,110419,"0","0",-119.1521,34.20175,"1"
"19857",2,2,1091,1995,248612,"0","0",-118.933,34.17858,"1"
"11527",2,1,903,1971,210000,"0","0",-118.9137,34.18717,"1"
"13103",3,1,2062,1923,561558,"0","0",-118.9771,34.26599,"2"
"13699",2,2,1257,1964,48567,"0","0",-119.2005,34.17762,"1"
"4541",3,3,2511,2001,442094,"0","0",-119.1669,34.21137,"1"
"19544",3,2,1201,1961,450770,"0","0",-119.2626,34.43759,"1"
"13535",2,1,892,1971,100626,"0","0",-119.2147,34.17996,"1"
"581",3,2,1205,1964,285208,"0","0",-118.7397,34.27717,"1"
"11678",3,3,1942,1984,357542,"0","0",-118.8866,34.27176,"1"
"6374",3,3,1982,1969,71360,"0","0",-118.6829,34.26996,"1"
"9211",4,3,2408,1964,514912,"0","0",-118.7454,34.27065,"2"
"7260",4,3,2214,1968,398076,"0","0",-118.7209,34.27954,"1"
"4889",1,1,801,1974,277400,"0","0",-119.226,34.1736,"1"
"4790",2,1.5,1389,1976,157745,"0","0",-119.263,34.4443,"1"
"8910",3,2,1125,1973,379642,"0","0",-119.292,34.39794,"1"
"2751",2,1,1582,1925,252576,"0","0",-119.2711,34.27255,"1"
"2149",3,2.5,1754,1986,187556,"0","0",-118.6974,34.28602,"1"
"15154",4,3,2733,1968,461022,"0","0",-118.7154,34.29254,"1"
"13980",5,3,2399,1979,260686,"0","0",-118.7498,34.16926,"1"
"19547",3,1.5,988,1973,267412,"0","0",-118.8541,34.29362,"1"
"8164",4,4,3233,2001,736919,"0","0",-118.9185,34.20276,"2"
"4809",3,2.5,1582,1977,380605,"0","0",-119.1925,34.26136,"1"
"8380",5,4.5,4100,2000,943931,"0","0",-118.8255,34.22269,"2"
"8859",2,1.5,1840,1952,843000,"0","0",-119.2633,34.44607,"2"
"3524",4,2,1192,1962,47543,"0","0",-119.1589,34.27433,"1"
"6067",3,1.5,1637,1982,276959,"0","0",-119.2172,34.15829,"1"
"16999",4,2,1744,1984,390655,"0","0",-119.298,34.41467,"1"
"11790",3,2,1058,1979,162961,"0","0",-118.995,34.21681,"1"
"8739",2,1,840,1955,343794,"0","0",-119.0411,34.21552,"1"
"14005",3,1.5,1120,1971,261296,"0","0",-119.1716,34.15552,"1"
"1804",3,2.5,1896,2014,495632,"0","0",-119.1528,34.29351,"1"
"4724",4,2,1193,1962,336546,"0","0",-119.2022,34.18354,"1"
"10736",4,2.5,1874,1957,366116,"0","0",-119.2153,34.28126,"1"
"14821",3,3,2511,1969,1185865,"0","0",-119.2421,34.1893,"2"
"15490",3,2.5,1356,1977,333690,"0","0",-118.8801,34.17506,"1"
"19564",2,2,961,1977,235465,"0","0",-118.9857,34.22209,"1"
"13287",2,2,1402,1975,385666,"0","0",-118.8381,34.14776,"1"
"14638",2,1.5,1375,1977,294706,"0","0",-119.2417,34.19016,"1"
"385",6,1.5,1641,1950,279801,"0","0",-119.1821,34.18537,"1"
"897",3,2,2146,1958,226601,"0","0",-118.8961,34.27536,"1"
"6362",4,3,2056,1998,339411,"0","0",-118.9693,34.16627,"1"
"2487",4,2.5,1740,1970,374863,"0","0",-118.8434,34.21816,"1"
"8509",3,2.5,1536,1978,415000,"0","0",-118.8409,34.20921,"1"
"848",5,3,2165,1976,450000,"0","0",-119.1517,34.18071,"1"
"9797",3,3,3167,1989,1322406,"0","0",-118.8867,34.23897,"2"
"10893",2,1,780,1930,285000,"0","0",-119.3006,34.39274,"1"
"17907",3,2,2102,1964,533006,"0","0",-118.6997,34.28746,"2"
"9972",2,1,903,1971,152648,"0","0",-118.9127,34.18744,"1"
"12058",3,3,2878,1979,494750,"0","0",-118.8597,34.16902,"1"
"617",2,2,1440,1971,237403,"0","0",-118.9934,34.20038,"1"
"17995",5,4,2917,2000,335746,"0","0",-118.7879,34.23702,"1"
"10735",3,2,1220,1961,274514,"0","0",-118.7159,34.27491,"1"
"9597",4,2,2244,1967,590253,"1","0",-118.8569,34.22297,"2"
"8955",4,3,2788,2003,547618,"0","0",-118.6868,34.26543,"2"
"8012",4,2,1110,1955,389000,"0","0",-119.1594,34.24378,"1"
"17319",3,2,1110,1962,187634,"0","0",-119.1745,34.16726,"1"
"7649",3,2.5,1816,2008,509000,"0","0",-118.8663,34.2979,"2"
"13873",4,3,2378,2000,532171,"0","0",-118.8254,34.21441,"2"
"13875",4,3.5,3029,2003,731000,"0","0",-118.8539,34.2688,"2"
"7379",2,2,963,1974,152286,"0","0",-119.2171,34.26298,"1"
"12485",4,3,2462,1980,346001,"1","0",-119.0115,34.2067,"1"
"26",4,3,2407,2000,602000,"0","0",-118.6975,34.27994,"2"
"14153",3,2,1170,1959,249572,"0","0",-119.1916,34.15247,"1"
"19460",4,3,2488,1980,352904,"0","0",-118.6754,34.29265,"1"
"15004",3,2,1479,1981,331434,"0","0",-118.9002,34.27682,"1"
"12337",3,2.5,2798,1976,1027089,"0","0",-119.2616,34.28285,"2"
"9214",3,2,1502,1959,388322,"0","0",-118.8769,34.28434,"1"
"18209",2,2,868,1981,157145,"0","0",-118.8537,34.18148,"1"
"6562",2,2.5,1553,1951,529000,"0","0",-119.2606,34.26869,"2"
"11050",4,3.5,3819,1999,680693,"0","0",-118.6854,34.29658,"2"
"761",3,5,3798,1999,872934,"0","0",-119.0895,34.23839,"2"
"13289",4,3.5,2865,1974,110344,"0","0",-118.7962,34.26713,"1"
"1334",5,4.5,4369,2004,1163000,"1","0",-118.9338,34.1713,"2"
"6272",3,2,1162,1973,69271,"0","0",-118.8952,34.22663,"1"
"4336",4,3.5,4478,1987,1417893,"1","0",-119.305,34.43936,"2"
"4241",3,1.5,2054,1929,436512,"0","0",-119.2618,34.28325,"1"
"13398",4,3,2599,1981,451816,"1","0",-118.7289,34.29254,"1"
"9968",4,2.5,1623,1986,351274,"0","0",-118.6893,34.27719,"1"
"8824",4,2.5,2439,1970,516630,"0","0",-118.884,34.20227,"2"
"4959",2,1,2086,1927,207465,"0","0",-119.1784,34.20367,"1"
"17379",4,2,1580,1963,135789,"1","0",-118.7942,34.27677,"1"
"18968",3,2,1032,1971,52711,"0","0",-119.1585,34.17685,"1"
"14852",3,2.5,1472,1986,245463,"0","0",-118.8069,34.27646,"1"
"12216",4,3,1988,1999,795000,"1","0",-118.9679,34.16545,"2"
"9856",3,2.5,1864,1989,316727,"0","0",-118.8022,34.25004,"1"
"3512",3,1,1080,1955,212442,"0","0",-118.9271,34.3977,"1"
"2083",2,1,825,1929,192942,"0","0",-119.2701,34.27044,"1"
"2007",3,2.5,1624,1915,98132,"0","0",-119.0676,34.3535,"1"
"244",3,3,1560,1992,336600,"0","0",-118.7831,34.17766,"1"
"9932",3,2,1498,1978,359828,"0","0",-118.9834,34.22107,"1"
"6397",4,2,1619,1950,133943,"0","0",-119.1687,34.20088,"1"
"13742",4,2.5,2632,1986,607761,"1","0",-118.7896,34.24752,"2"
"17664",3,3,1898,1970,396336,"0","0",-119.1974,34.1803,"1"
"13710",2,1,800,1947,17944,"0","0",-119.1367,34.22376,"1"
"15830",4,3,1854,1968,153022,"0","0",-119.1759,34.28174,"1"
"17876",2,2,1582,1983,4e+05,"0","0",-119.0223,34.24065,"1"
"19718",2,2,1180,1974,352079,"0","0",-118.9868,34.22361,"1"
"8351",4,3,3346,1988,847548,"1","0",-118.806,34.19542,"2"
"8747",5,3,2399,1976,135184,"0","0",-118.7614,34.17268,"1"
"1197",4,2,1630,1964,68589,"0","0",-118.9378,34.18074,"1"
"13129",3,3,1860,1996,374368,"0","0",-119.0772,34.22438,"1"
"5874",3,1,1349,1960,213399,"1","0",-118.8527,34.21031,"1"
"13625",3,2,1447,1971,284572,"0","0",-119.1521,34.17469,"1"
"16510",2,1,873,1974,87516,"0","0",-119.2178,34.26362,"1"
"14892",2,2,1111,1985,175365,"0","0",-119.0306,34.22794,"1"
"10420",3,2,1049,1958,49616,"0","0",-119.3021,34.40344,"1"
"9918",3,3,2192,1971,116907,"0","0",-119.228,34.17766,"1"
"7965",4,3,1997,1986,656866,"0","0",-118.684,34.28313,"2"
"6224",2,2.5,2407,1958,380946,"0","0",-119.2862,34.41317,"1"
"4755",2,1,903,1971,163234,"0","0",-119.2213,34.26322,"1"
"6839",3,3,3010,1991,838424,"0","0",-119.2876,34.28493,"2"
"2680",3,3,1832,1999,584000,"0","0",-118.9558,34.17217,"2"
"8536",3,2.5,2082,2006,434013,"0","0",-119.0339,34.16705,"1"
"707",4,3,3058,1978,141480,"0","0",-119.0713,34.22915,"1"
"11907",3,2,1934,1975,439954,"0","0",-118.7113,34.28322,"1"
"2212",2,2,1239,1974,957866,"0","0",-119.295,34.2759,"2"
"11535",3,1,960,1954,155982,"0","0",-119.1885,34.15731,"1"
"2994",2,2.5,1529,1991,474197,"0","0",-118.784,34.17294,"1"
"6943",4,2,1656,1972,179358,"0","0",-119.0217,34.23509,"1"
"9244",4,2,1826,1974,232733,"0","0",-118.7089,34.29195,"1"
"16428",4,3,2284,2003,530000,"0","0",-119.1498,34.21412,"2"
"6292",3,2.5,1983,1986,444895,"0","0",-118.6725,34.28977,"1"
"10080",3,3,1338,1984,502000,"1","0",-118.7414,34.28515,"1"
"181",3,2,1080,1972,339112,"0","0",-118.8445,34.21283,"1"
"7302",4,2.5,2026,1969,556081,"0","0",-119.0214,34.23239,"2"
"3386",3,2,1812,1969,440100,"0","0",-118.6863,34.2699,"1"
"1150",4,2,1790,1966,80685,"0","0",-118.8968,34.18034,"1"
"16295",3,2,1795,1962,62026,"0","0",-119.1887,34.2117,"1"
"19193",4,3,1835,1974,162321,"0","0",-118.9543,34.18153,"1"
"18167",4,3,2000,1977,225062,"0","0",-119.165,34.26942,"1"
"1045",3,1,620,1950,76963,"0","0",-119.3156,34.3583,"1"
"16949",2,2,2164,1991,441929,"0","0",-119.2266,34.18393,"1"
"674",2,1,720,1925,74197,"0","0",-119.2703,34.27174,"1"
"2087",4,2.5,2318,1976,147196,"1","0",-118.8954,34.17791,"1"
"19392",4,2.5,2354,1979,318641,"1","0",-119.163,34.27491,"1"
"79",3,2,1375,1964,452514,"0","0",-119.1761,34.27387,"1"
"6824",3,2.5,1507,2012,312065,"0","0",-119.1743,34.15124,"1"
"12597",4,3,2910,2001,580274,"0","0",-119.0793,34.22473,"2"
"14452",4,3,2432,1970,361768,"0","0",-119.0483,34.2308,"1"
"17822",2,1,974,1935,156924,"0","0",-118.6668,34.25938,"1"
"1791",3,2,1233,1961,65305,"1","0",-118.7262,34.26566,"1"
"17749",4,2,1895,1978,594508,"0","0",-118.879,34.19995,"2"
"4316",4,2,1263,1963,284254,"0","0",-118.7718,34.26704,"1"
"13142",3,2.5,1733,1996,367534,"0","0",-118.8166,34.2171,"1"
"3488",2,2,1908,1980,247531,"0","0",-118.9746,34.22964,"1"
"2894",3,2,1205,1964,404890,"0","0",-118.7581,34.26967,"1"
"11551",3,2,1182,1963,198845,"0","0",-118.6637,34.26103,"1"
"13546",3,2.5,1449,1985,217877,"0","0",-119.1623,34.27252,"1"
"5666",3,2,1570,1960,403606,"0","0",-119.2265,34.27279,"1"
"14632",4,3,2080,1994,551948,"0","0",-119.1953,34.22707,"2"
"15635",3,2,1442,1948,79686,"0","0",-119.2463,34.27412,"1"
"16905",4,2,1309,1955,346318,"0","0",-119.2498,34.2651,"1"
"18106",5,4.5,4157,1998,866866,"1","0",-118.8043,34.23843,"2"
"4278",2,1,810,1971,208000,"0","0",-118.9156,34.18568,"1"
"10560",4,2.5,2251,1962,120739,"0","0",-119.1906,34.21637,"1"
"16718",4,2,1686,1976,285614,"0","0",-119.2008,34.25973,"1"
"19709",3,2,1252,1959,190624,"0","0",-119.1833,34.17001,"1"
"6995",3,2,1187,1973,489000,"0","0",-118.964,34.15922,"1"
"13831",3,2,1699,1970,282224,"0","0",-118.8264,34.16615,"1"
"6499",3,2,1476,1973,380731,"0","0",-119.2193,34.19135,"1"
"5032",1,1,912,1980,164963,"0","0",-119.1665,34.15378,"1"
"17268",3,2,1824,1978,544000,"0","0",-119.0383,34.24213,"2"
"5793",3,2,1125,1962,219707,"0","0",-118.7037,34.27662,"1"
"7917",2,1.5,1252,1984,209180,"0","0",-119.1776,34.16997,"1"
"17590",4,3,2205,1998,516806,"0","0",-118.8079,34.21446,"2"
"10633",4,3,1854,1968,362508,"0","0",-119.1786,34.2808,"1"
"6548",2,1,1064,1950,310094,"0","0",-119.0636,34.35983,"1"
"7553",5,2,1643,1960,517777,"1","0",-119.0268,34.22464,"2"
"2889",3,2,1463,1964,219904,"0","0",-119.0675,34.37993,"1"
"15594",4,2,1227,1955,275660,"0","0",-119.1827,34.17234,"1"
"2632",4,2.5,2000,1990,569541,"0","0",-119.166,34.282,"2"
"3833",3,2,1230,1961,136590,"0","0",-119.0321,34.2232,"1"
"2274",3,1,1204,1955,558387,"0","0",-119.2504,34.26294,"2"
"1960",0,3,2061,1986,421290,"0","0",-118.9332,34.18702,"1"
"7008",4,2,1787,1970,484000,"0","0",-118.7399,34.26714,"1"
"14363",4,3,2284,2003,530000,"0","0",-119.1498,34.21379,"2"
"642",2,3,1672,1998,301801,"0","0",-118.804,34.2291,"1"
"9680",2,2,1200,2005,389000,"0","0",-119.0229,34.21303,"1"
"4440",4,2.5,2122,1979,477462,"1","0",-118.984,34.23161,"1"
"3136",3,2,1446,1973,463969,"0","0",-118.7213,34.2832,"1"
"12643",4,3,1892,1970,85871,"0","0",-118.7533,34.1692,"1"
"12541",4,2,1886,1966,531000,"0","0",-119.027,34.23724,"2"
"2968",3,2,1487,1979,283835,"0","0",-119.2001,34.1895,"1"
"19322",3,2,1553,1981,345184,"0","0",-119.2199,34.18968,"1"
"10896",3,1.5,1332,1974,217168,"0","0",-118.8798,34.17478,"1"
"10700",3,2,1655,1978,598131,"0","0",-118.8763,34.19974,"2"
"2745",3,2,1120,1972,237672,"0","0",-118.9261,34.39741,"1"
"12282",4,3,2530,2002,192088,"0","0",-119.2175,34.26834,"1"
"4756",4,2,1233,1955,327000,"0","0",-119.185,34.17973,"1"
"3043",4,4.5,4077,2014,1127579,"0","0",-118.8712,34.30665,"2"
"3449",4,2,1472,1964,447000,"0","0",-119.024,34.2389,"1"
