"","bedroomcnt","calculatedbathnbr","calculatedfinishedsquarefeet","yearbuilt","poolcnt","hashottuborspa","Longitude","Latitude","cluster"
"9679",2,1,740,1921,"0","0",-118.273232,33.979895,"2"
"1977",2,2,1073,1978,"0","0",-118.433,34.0634,"2"
"13235",3,2,1128,1981,"0","0",-118.543895,34.402337,"2"
"3348",4,4,2836,1972,"1","0",-118.572436,34.15349,"1"
"19591",3,1,866,1947,"0","0",-118.094629,34.046012,"2"
"7973",2,1,992,1941,"0","0",-118.370483,34.145205,"2"
"9537",3,2,1590,1941,"0","0",-118.207445,34.143839,"1"
"7756",2,1,884,1950,"0","0",-118.024144,34.076539,"2"
"10045",3,2,1350,1929,"0","0",-118.4457,34.273834,"2"
"5512",2,2,1411,1936,"0","0",-118.139,34.1384,"1"
"12077",3,2,1951,1926,"0","0",-118.367331,34.070067,"1"
"12198",4,2,1752,1959,"1","0",-117.869593,34.122306,"2"
"19227",5,3,2070,1963,"0","0",-118.255818,33.973274,"2"
"18284",3,2,1831,1987,"0","0",-117.913761,33.97084,"1"
"2017",3,3,1457,1986,"0","0",-117.978301,34.097622,"2"
"14753",3,2,1538,1957,"0","0",-117.868485,34.098172,"2"
"3901",3,2,1400,1962,"0","0",-118.385291,34.278867,"2"
"15839",2,1,1160,1928,"1","0",-118.212314,34.034435,"2"
"16798",4,3,1228,1939,"0","0",-118.405227,33.881285,"2"
"2108",4,3,2476,1956,"0","0",-118.368475,33.848851,"1"
"10201",3,2,1336,1948,"0","0",-118.417508,33.990494,"1"
"11364",3,2,1125,1957,"0","0",-118.120242,34.564397,"2"
"3472",3,2,1114,1954,"0","0",-118.319255,33.92762,"2"
"727",3,1,1035,1947,"0","0",-118.083971,33.892358,"2"
"18710",3,3,1968,1953,"0","0",-118.518798,34.223008,"2"
"9946",4,2,1218,1950,"0","0",-118.431143,34.25709,"2"
"12740",2,3,1588,1980,"1","0",-118.537,34.2475,"2"
"5592",3,2,1486,1937,"0","0",-118.198037,33.962514,"2"
"4023",3,2,1763,1952,"1","0",-118.411569,34.175534,"2"
"5758",4,3,3660,1947,"1","0",-118.023357,34.11401,"1"
"5580",3,2,1590,1966,"0","0",-117.903328,34.15037,"2"
"9655",3,3,1722,1986,"1","0",-118.335669,33.959299,"2"
"19715",2,1,950,1939,"0","0",-118.132317,34.171639,"2"
"5321",5,4,3336,1965,"0","0",-118.182726,33.802692,"2"
"7480",3,3,2859,1989,"1","0",-118.231837,34.63901,"2"
"13597",2,2,1861,1956,"1","0",-118.423526,34.165542,"1"
"1513",4,3,2607,1915,"0","0",-118.259122,33.998182,"2"
"4737",5,3,1664,1923,"0","0",-118.316457,33.986277,"2"
"6277",2,2,1156,1980,"1","0",-118.296171,33.734434,"2"
"19670",2,1,1088,1923,"0","0",-118.187782,33.992596,"2"
"8340",2,1,1075,1950,"0","0",-118.078178,33.989666,"2"
"306",2,3,1371,1979,"0","0",-118.471201,34.281413,"2"
"11589",2,1,900,1947,"0","0",-118.178939,33.882492,"2"
"4706",5,4,3514,2006,"0","0",-118.198131,34.690843,"2"
"16188",1,1,790,2008,"0","0",-118.377,33.8731,"2"
"728",3,4,2936,1991,"1","0",-118.450388,33.986836,"1"
"928",3,2,1197,1952,"0","0",-118.391925,34.012005,"2"
"9757",6,5,2591,1992,"0","0",-118.105429,34.560771,"2"
"15762",2,2,1457,1981,"0","0",-118.235415,33.940361,"2"
"1632",3,3,2051,1936,"0","0",-118.433146,34.039199,"2"
"16595",3,2,1421,1955,"1","0",-118.159873,33.839396,"2"
"983",3,3,1480,1923,"0","0",-118.350572,33.978554,"2"
"17249",4,2,1904,1978,"0","0",-117.941117,33.98573,"1"
"3659",2,2,958,1974,"0","0",-118.099,34.1444,"2"
"12191",4,3,1770,1990,"0","0",-117.967049,34.072291,"2"
"18536",3,1,1080,1909,"0","0",-118.250892,33.949124,"2"
"3054",4,2,1520,1969,"0","0",-118.059183,33.864945,"2"
"172",2,2,1020,2009,"0","0",-118.307,34.0517,"2"
"3077",2,2,1020,2006,"0","0",-118.154,34.1447,"1"
"13941",4,3,2299,1997,"0","0",-117.733805,34.0516,"2"
"5799",3,2,1670,1950,"0","0",-118.126009,33.8533,"2"
"441",4,3,2638,1965,"1","0",-118.371993,33.763827,"1"
"7447",3,3,1620,2007,"0","0",-118.135,33.896,"2"
"176",3,3,1358,1990,"0","0",-118.244,34.0685,"2"
"2371",4,3,2040,1947,"0","0",-118.52936,34.206765,"2"
"12775",3,2,1454,1951,"0","0",-118.117766,34.040566,"2"
"18293",4,4,2558,2003,"0","0",-118.078662,34.126248,"1"
"9927",3,3,2338,1975,"0","0",-118.479681,34.062095,"1"
"16669",1,1,914,2006,"1","0",-118.133,34.1442,"2"
"1282",4,4,2712,2007,"0","0",-118.067382,34.117405,"1"
"10290",4,3,2878,2003,"1","0",-118.244226,34.636468,"2"
"8163",4,5,4160,1995,"1","0",-118.4155,33.763979,"1"
"11047",4,2,1440,1991,"0","0",-118.253662,34.017706,"2"
"14773",3,3,1316,1990,"0","0",-118.535,34.2097,"2"
"7857",4,3,2111,1997,"0","0",-118.45949,34.291557,"2"
"8371",4,4,3094,1952,"1","0",-118.031665,34.121164,"1"
"17011",4,3,2442,1964,"0","0",-118.10307,34.022115,"2"
"12982",2,1,778,1922,"1","0",-118.325672,34.020533,"2"
"7305",3,2,1140,1988,"0","0",-118.076167,34.552728,"2"
"6891",3,1,1058,1951,"0","0",-118.096839,33.979564,"2"
"3231",3,3,1888,1972,"1","0",-118.641424,34.206631,"1"
"13430",4,1,2464,1914,"0","0",-118.0946,34.091392,"2"
"13822",2,1,1138,1928,"0","0",-118.175981,33.795545,"2"
"12026",4,3,2280,2005,"0","0",-118.377473,33.865464,"1"
"17864",2,1,936,1924,"0","0",-118.32425,33.987801,"2"
"10942",3,2,1175,1947,"0","0",-117.744114,34.050025,"2"
"2204",2,3,2160,1976,"1","0",-118.433,34.0613,"2"
"1514",2,2,1048,1964,"1","0",-118.503,34.0186,"1"
"9793",4,2,1674,1936,"0","0",-118.009,34.0803,"2"
"2661",4,3,2113,1965,"0","0",-118.24658,33.857466,"2"
"14463",3,2,1172,1950,"0","0",-118.254167,34.240454,"1"
"10691",4,2,2738,2011,"0","0",-118.032214,34.576411,"2"
"13950",3,2,2150,1929,"0","0",-118.399577,34.061227,"1"
"8200",4,3,2196,2010,"0","0",-118.231748,34.664544,"2"
"17245",4,2,1745,2006,"0","0",-118.234578,33.948503,"2"
"7765",3,2,1324,1958,"0","0",-118.032553,33.936858,"2"
"4140",2,2,1480,1949,"0","0",-118.128068,34.013074,"2"
"19604",3,3,2985,2003,"1","0",-118.207907,34.649804,"2"
"13651",2,2,883,1971,"1","0",-118.6,34.227,"2"
"12763",4,4,2147,1966,"0","0",-118.231365,34.102779,"2"
"6644",3,2,1911,1953,"1","0",-118.418417,34.159159,"1"
"4767",2,1,1100,1901,"0","0",-118.485351,34.003458,"2"
"7472",3,3,1699,1951,"0","0",-118.072577,34.168314,"1"
"2757",4,3,2151,1987,"0","0",-117.83881,34.078584,"2"
"7057",2,1,978,1939,"0","0",-118.260873,34.111655,"2"
"15411",2,1,784,1929,"0","0",-118.093654,34.008732,"2"
"10117",3,1,1606,1923,"0","0",-118.327312,34.051192,"2"
"10222",1,1,696,1960,"0","0",-118.252,34.1506,"2"
"3619",3,2,1313,2014,"0","0",-118.385026,34.041676,"1"
"19218",4,2,2036,1968,"1","0",-118.069273,33.870542,"2"
"12977",2,2,908,1991,"0","0",-118.201,33.7735,"2"
"16846",2,1,1252,1911,"0","0",-118.291875,33.993461,"2"
"7159",3,3,1607,1942,"0","0",-118.407498,34.187958,"2"
"3162",3,2,1698,1964,"1","0",-118.36,33.9638,"2"
"1126",3,1,1140,1948,"0","0",-118.203561,33.907261,"2"
"2174",3,2,1339,1955,"0","0",-118.162296,33.843645,"2"
"12621",3,2,2103,1923,"0","0",-118.074341,34.086554,"2"
"632",3,1,1080,1953,"0","0",-118.359241,33.820884,"2"
"3987",4,3,2157,1968,"1","0",-118.111303,34.021599,"2"
"11443",4,2,2006,1955,"0","0",-118.358154,33.850686,"2"
"15436",3,2,1582,1940,"0","0",-118.112574,34.108206,"2"
"9635",2,1,1162,1939,"0","0",-118.324569,33.962574,"2"
"14573",3,2,1196,1965,"0","0",-118.409246,33.928779,"2"
"4194",3,1,1110,1950,"0","0",-118.118057,34.001485,"2"
"3071",4,3,2813,2002,"1","0",-118.118501,34.162805,"1"
"18266",3,3,1019,1984,"0","0",-117.982,34.0709,"2"
"14498",3,1,1122,1950,"0","0",-118.109001,33.845269,"2"
"12106",4,2,1356,1950,"0","0",-118.145496,33.856157,"2"
"766",4,2,1300,1954,"0","0",-118.11454,33.805598,"2"
"3321",4,3,2031,1926,"0","0",-118.388541,34.039428,"2"
"9694",3,2,1335,1927,"0","0",-118.201391,33.957765,"2"
"1608",2,1,1116,1949,"0","0",-118.016692,34.066824,"2"
"6392",4,2,1400,1954,"0","0",-118.114012,33.806586,"2"
"19718",4,2,1865,1944,"0","0",-118.314634,34.167346,"2"
"10568",2,3,1437,1980,"0","0",-118.379,34.0897,"1"
"15565",4,1,2406,1918,"0","0",-118.317085,34.057366,"2"
"6527",2,2,1354,1931,"0","0",-118.426892,34.052217,"2"
"719",3,1,1312,1944,"0","0",-118.407835,33.963063,"2"
"6130",2,2,1585,1939,"0","0",-118.38135,34.04774,"2"
"13513",3,3,2083,1980,"1","0",-117.774437,34.03644,"2"
"8214",2,1,720,1924,"0","0",-118.210834,34.119181,"2"
"2455",4,3,3335,1965,"1","0",-118.61245,34.164343,"2"
"6981",3,2,1876,1925,"0","0",-118.245259,34.15991,"2"
"2318",6,5,4424,1968,"1","0",-118.506645,34.085106,"1"
"2986",4,2,2106,1949,"0","0",-118.521352,34.192805,"2"
"8628",4,3,1715,1970,"1","0",-118.034346,33.868952,"2"
"9218",3,3,1613,1984,"0","0",-117.977966,33.929912,"2"
"5558",3,2,1023,1956,"0","0",-118.357691,33.89331,"2"
"7184",2,1,824,1930,"0","0",-118.136568,33.968313,"2"
"11872",3,3,2359,1983,"0","0",-118.118638,33.767915,"2"
"10066",4,2,2233,1980,"0","0",-117.807703,34.001115,"2"
"18819",2,1,801,1980,"0","0",-118.07,33.8296,"2"
"3601",4,3,1492,1955,"0","0",-118.01417,33.900248,"2"
"12983",3,2,1158,1950,"0","0",-118.086787,33.954511,"2"
"15656",4,3,2470,1975,"0","0",-118.340677,33.791882,"2"
"16623",5,2,1831,1906,"0","0",-118.162975,34.142946,"2"
"9296",3,2,1384,1924,"0","0",-118.319757,34.016918,"2"
"9723",2,1,765,1941,"0","0",-118.164077,34.03806,"2"
"8643",3,2,1360,1956,"0","0",-118.356126,33.830105,"2"
"17341",2,1,1151,1948,"0","0",-118.10589,34.092177,"2"
"2002",1,1,693,1970,"0","0",-118.12,33.7716,"2"
"2906",4,3,2218,1972,"1","0",-118.579292,34.267942,"2"
"11565",2,1,784,1923,"0","0",-118.126358,33.884993,"2"
"12575",4,2,1326,1979,"0","0",-118.214095,33.982263,"2"
"8219",2,1,790,1959,"0","0",-118.214565,34.667115,"2"
"7393",3,1,1248,1947,"0","0",-117.947479,34.029003,"2"
"13530",2,1,1052,1948,"0","0",-118.235986,33.881937,"2"
"7306",3,2,1160,1981,"0","0",-118.512301,34.450285,"2"
"2649",3,2,1822,1953,"1","0",-118.547092,34.184625,"2"
"5020",2,1,960,1946,"0","0",-118.095422,34.527454,"2"
"6701",3,2,2246,1940,"1","0",-118.283963,34.180992,"2"
"5844",3,3,1424,1979,"1","0",-118.58,34.2192,"2"
"17116",3,3,2796,1977,"0","0",-117.839237,33.967878,"1"
"16125",3,2,1271,1952,"0","0",-118.018321,33.949565,"2"
"7242",4,3,2569,2001,"1","0",-118.165064,34.585446,"2"
"12963",6,4,2952,1926,"0","0",-118.208391,33.943736,"2"
"13521",3,2,1215,1953,"0","0",-117.869696,34.140636,"2"
"10785",4,2,1200,1955,"0","0",-117.79642,34.067421,"2"
"16957",2,1,1050,1947,"0","0",-117.978395,34.090551,"2"
"19562",4,3,1595,1976,"1","0",-118.303835,33.762277,"2"
"16814",4,3,1666,1978,"0","0",-118.142329,34.164793,"2"
"5769",4,3,2838,2000,"1","0",-118.444739,34.395695,"2"
"11962",2,2,2748,1927,"0","0",-118.608089,34.275885,"1"
"14936",3,3,2907,2007,"0","0",-118.096999,34.671156,"2"
"15855",3,2,1389,2003,"0","0",-118.305,34.1873,"2"
"19240",3,2,1659,1950,"1","0",-118.501415,34.215479,"2"
"12688",4,2,1486,1957,"1","0",-118.161202,34.701451,"2"
"19707",2,1,1577,1943,"0","0",-117.972375,34.077867,"1"
"14849",2,1,788,1921,"0","0",-118.202011,33.993508,"2"
"7402",3,2,1296,1956,"0","0",-117.982526,33.93146,"2"
"6256",4,2,1527,1953,"0","0",-118.112262,33.887178,"2"
"1017",3,3,1465,1989,"0","0",-118.518867,34.450012,"2"
"631",2,1,1202,1952,"1","0",-118.026448,33.949417,"2"
"8081",4,4,3070,2005,"0","0",-118.372829,33.821023,"1"
"11383",3,2,1550,1948,"0","0",-118.428045,34.020312,"1"
"10469",2,2,1044,1915,"0","0",-118.326346,33.341368,"2"
"8799",4,2,1332,1978,"0","0",-117.981654,34.069325,"2"
"14715",2,2,1256,1981,"0","0",-118.438,34.0008,"2"
"8859",3,1,1096,1952,"0","0",-118.342089,33.889722,"2"
"17882",3,2,1819,1961,"0","0",-118.111814,34.025577,"2"
"15354",2,1,1112,1951,"0","0",-118.095118,33.928922,"2"
"101",3,3,2233,1955,"1","0",-118.554092,34.245636,"2"
"10248",3,2,1160,1965,"1","0",-118.226397,34.172401,"2"
"15258",2,2,1413,1938,"0","0",-118.321905,33.961058,"2"
"19423",4,3,2373,2004,"0","0",-118.073239,34.674443,"2"
"6500",3,2,1340,1978,"0","0",-118.075676,34.565458,"2"
"12178",2,2,1300,1976,"1","0",-118.302,34.1815,"2"
"18910",3,2,1208,1955,"1","0",-118.486949,34.250446,"2"
"4492",6,5,2548,1928,"0","0",-118.253144,33.971725,"2"
"1785",4,4,2208,1951,"0","0",-118.222873,33.904474,"2"
"2987",3,2,736,1921,"0","0",-118.18053,34.044455,"2"
"8187",2,2,1159,1981,"0","0",-118.544,34.378,"2"
"15819",3,2,1343,1942,"0","0",-118.322288,33.896209,"2"
"872",5,3,2047,1947,"0","0",-117.987641,34.076361,"2"
"5538",3,3,1500,1991,"0","0",-117.964202,34.137492,"2"
"13119",3,4,2702,1978,"1","0",-118.616814,34.039485,"1"
"12904",3,3,1340,2003,"0","0",-118.126,34.1507,"2"
"10845",4,2,2268,1970,"0","0",-118.551655,34.386745,"2"
"9493",4,2,1171,1955,"0","0",-118.268903,33.947803,"2"
"19522",2,3,1570,1975,"1","0",-118.414,34.1666,"2"
"5129",4,2,2075,1910,"0","0",-118.1844,34.088588,"2"
"2433",3,3,1579,1990,"0","0",-118.535,34.2097,"2"
"3288",3,2,1488,1989,"1","0",-118.553605,34.434637,"2"
"17945",2,1,1222,1951,"0","0",-118.39,33.997399,"2"
"1515",2,1,1048,1954,"0","0",-118.185366,34.090648,"2"
"10837",3,2,1506,1940,"0","0",-118.342338,34.166733,"1"
"189",3,3,1663,1989,"0","0",-117.942687,34.020245,"2"
"10396",2,1,870,1947,"0","0",-118.171252,33.915745,"2"
"3313",2,3,2323,2006,"0","0",-118.552103,34.45714,"1"
"8205",4,3,2719,1978,"0","0",-117.828017,33.985854,"1"
"8928",2,4,2971,1947,"0","0",-118.140439,34.121117,"1"
"16186",4,2,1934,1940,"0","0",-118.337581,34.177867,"2"
"3032",3,1,1164,1925,"0","0",-118.2845,34.165379,"2"
"1042",4,2,1128,1956,"0","0",-118.035476,33.905186,"2"
"16333",1,1,991,1926,"0","0",-118.6299,34.108097,"1"
"10622",2,1,1258,1939,"0","0",-118.298544,34.16431,"2"
"17076",2,3,1512,1972,"0","0",-118.390158,33.760031,"1"
"3481",4,4,3311,1959,"1","0",-118.575074,34.164361,"1"
"15093",4,2,1573,1963,"0","0",-118.147985,33.905391,"2"
"13795",3,2,1656,1952,"0","0",-117.776497,34.108997,"2"
"13692",3,2,1810,1957,"0","0",-118.427611,34.219599,"2"
"2453",4,2,1360,1995,"0","0",-118.009546,34.568252,"2"
"15947",4,3,2184,2013,"0","0",-117.897183,34.1391,"2"
"2064",3,1,1327,1930,"0","0",-118.301879,33.956103,"2"
"18083",4,2,2053,1988,"0","0",-117.854072,34.038695,"2"
"8592",2,1,1402,1951,"0","0",-118.090392,33.998127,"2"
"15306",4,3,1820,1966,"0","0",-118.087396,34.038277,"2"
"15741",2,2,1305,1921,"0","0",-118.259893,34.084067,"2"
"17298",2,1,939,1952,"0","0",-118.10365,33.799586,"2"
"14974",3,2,1698,1956,"0","0",-118.508627,34.176971,"2"
"4398",2,2,1544,1974,"1","0",-118.502,34.1641,"2"
"18814",2,1,852,1950,"0","0",-118.113486,33.815142,"2"
"14867",4,3,2032,1954,"0","0",-118.31927,33.934926,"2"
"8844",6,5,4984,1969,"1","0",-117.846958,34.154534,"1"
"12323",4,2,2142,1966,"1","0",-118.36232,33.774677,"1"
"10781",3,2,1744,1955,"0","0",-118.162304,33.841683,"2"
"2506",1,1,1510,1929,"0","0",-118.276142,33.79296,"2"
"9342",6,2,1809,1963,"0","0",-118.064257,33.827464,"2"
"19089",4,4,3363,2005,"0","0",-118.53269,34.047272,"1"
"5503",3,5,2236,1956,"0","0",-117.904292,34.060413,"2"
"1651",2,2,1080,1991,"0","0",-118.371,34.1492,"2"
"2075",4,2,1724,1963,"0","0",-117.849945,33.963066,"2"
"6624",3,2,1872,1947,"0","0",-117.914402,34.129232,"2"
"3867",2,1,778,1947,"0","0",-118.169264,33.914427,"2"
"10181",5,3,1837,1960,"0","0",-118.650247,34.184584,"2"
"4580",3,3,2178,1984,"0","0",-118.229488,34.233727,"1"
"18891",3,2,1505,1937,"1","0",-118.103023,34.11412,"2"
"5248",3,2,1143,1955,"0","0",-118.015066,33.928349,"2"
"8874",2,3,2046,1958,"0","0",-118.429,34.0677,"2"
"9765",4,2,1961,1949,"0","0",-118.312334,34.118575,"2"
"1044",2,1,939,1906,"0","0",-118.25296,34.087538,"2"
"16980",4,3,1659,1979,"0","0",-118.275947,33.829789,"2"
"13511",3,2,1154,1921,"0","0",-118.182021,34.12441,"2"
"15295",4,2,2001,2000,"0","0",-118.202297,34.615742,"2"
"7161",4,4,3099,2009,"0","0",-118.361229,33.800359,"1"
"12268",3,1,1170,1949,"0","0",-118.209765,34.096851,"2"
"13920",2,2,902,2007,"0","0",-118.104,34.1015,"2"
"2537",3,2,1055,1911,"0","0",-118.273681,33.985764,"2"
"15926",4,3,1866,1964,"1","0",-118.257414,34.243981,"1"
"17703",2,3,1361,1991,"0","0",-118.389,34.0838,"2"
"4993",3,3,1510,1987,"0","0",-118.108,34.0567,"2"
"1003",4,2,2275,1906,"0","0",-117.956476,34.088961,"2"
"4747",2,1,704,1924,"0","0",-118.175768,34.083316,"2"
"10345",4,3,2132,1964,"0","0",-118.842818,34.034859,"2"
"1941",1,1,680,1973,"0","0",-118.385,34.074,"2"
"1895",1,1,737,1961,"1","0",-118.427,34.0257,"2"
"12659",2,1,798,1946,"0","0",-118.116199,33.985294,"2"
"9880",3,2,1408,1973,"0","0",-118.461447,34.418835,"2"
"15468",2,2,982,1972,"0","0",-118.137,34.1373,"2"
"10247",4,2,1338,1952,"0","0",-118.293119,33.866089,"2"
"6186",2,1,826,1948,"0","0",-118.529344,34.197641,"2"
"16760",2,1,1293,1925,"0","0",-118.120709,34.103408,"2"
"5374",3,2,1291,1957,"0","0",-118.319128,33.904241,"2"
"9671",2,1,1403,1946,"0","0",-118.33821,33.98688,"2"
"14673",2,1,935,1936,"0","0",-118.125736,33.880886,"2"
"3693",3,4,2925,1949,"1","0",-118.142083,33.835592,"2"
"6264",3,1,1632,1895,"0","0",-118.275035,34.041476,"2"
"1016",3,3,1679,1964,"1","0",-118.377,34.0921,"2"
"6370",3,1,1044,1923,"0","0",-118.286886,34.255654,"2"
"16313",4,3,2330,1926,"0","0",-118.323354,34.161894,"2"
"8978",4,3,2366,1971,"0","0",-118.044335,33.877298,"1"
"12089",4,2,2405,1960,"1","0",-118.416413,33.76995,"1"
"17913",4,3,1580,1994,"0","0",-118.237286,33.945034,"2"
"4991",2,2,1340,1945,"1","0",-118.497485,34.15682,"2"
"8644",4,3,2432,1963,"0","0",-118.330912,33.344061,"1"
"18368",3,1,1117,1948,"0","0",-118.441593,34.178728,"2"
"17961",3,2,1222,1954,"0","0",-118.485002,34.233404,"2"
"7947",3,2,2087,1983,"0","0",-118.736951,34.140312,"2"
"7836",4,3,2121,1955,"0","0",-117.996917,33.941568,"2"
"3194",2,2,1131,1971,"1","0",-118.820861,34.145101,"2"
"3609",3,2,1378,1945,"0","0",-118.31695,34.158399,"2"
"8590",4,4,3090,2006,"0","0",-118.387203,33.823784,"1"
"4848",3,1,1176,1952,"0","0",-118.118129,33.922579,"2"
"2192",3,3,2048,1995,"0","0",-118.361,33.8454,"1"
"16771",4,2,2290,1905,"0","0",-118.286373,34.039359,"2"
"11190",4,3,2608,1989,"0","0",-118.597064,34.166714,"2"
"11713",2,3,2089,1980,"1","0",-118.435,34.0605,"1"
"19950",3,2,1549,1990,"0","0",-118.053164,34.576017,"2"
"17144",2,3,1340,2006,"0","0",-118.259,34.153,"2"
"6004",2,2,961,1983,"1","0",-118.305,33.7544,"2"
"16004",2,1,1958,1939,"0","0",-118.311497,33.783147,"2"
"5330",3,2,1564,1950,"0","0",-118.494774,34.192583,"2"
"7624",3,1,985,1953,"0","0",-118.239678,33.907462,"2"
"17184",2,2,1693,2005,"0","0",-118.552242,34.455473,"2"
"17751",4,3,2466,1987,"0","0",-118.529017,34.24576,"1"
"1466",4,3,2630,1987,"1","0",-117.800041,34.018178,"1"
"11130",3,4,3091,1969,"1","0",-118.405103,34.155193,"1"
"14340",4,2,2188,1954,"0","0",-118.035956,34.089024,"2"
"9082",2,1,814,1944,"0","0",-118.234577,33.905087,"2"
"18569",3,3,1942,2008,"0","0",-117.969768,34.140152,"2"
"6517",4,3,1788,1949,"0","0",-118.515725,34.195101,"2"
"7302",4,2,1620,1910,"0","0",-118.22087,34.091372,"2"
"8271",3,1,978,1923,"0","0",-118.303997,33.976415,"2"
"7488",4,3,2103,1967,"0","0",-118.078377,33.854003,"1"
"15940",3,2,1405,1970,"0","0",-118.091309,33.847997,"2"
"18655",3,2,1291,1985,"0","0",-118.108857,34.697131,"2"
"12448",2,2,940,1983,"0","0",-118.071434,34.568956,"2"
"14089",3,2,1243,1987,"1","0",-118.435,34.3076,"2"
"10451",3,2,1335,1945,"0","0",-118.093819,34.066719,"2"
"6430",3,2,1098,1955,"0","0",-117.963758,34.002336,"2"
"11089",4,3,1908,1976,"1","0",-118.064909,33.885237,"2"
"5293",4,2,1908,1963,"0","0",-117.876039,34.008765,"2"
"9639",2,2,1706,1980,"1","0",-118.431,34.066,"1"
"8532",3,4,3032,1967,"0","0",-118.14126,34.604894,"2"
"12933",3,3,1819,1989,"1","0",-118.494,34.1966,"2"
"2400",3,2,1394,1928,"0","0",-118.385496,34.032241,"2"
"18809",2,2,987,1994,"0","0",-118.113,34.0658,"2"
"15777",1,1,884,1923,"0","0",-118.355263,33.978486,"2"
"12257",2,1,930,1930,"0","0",-118.182032,33.985291,"2"
"682",3,2,1509,1987,"0","0",-118.035164,34.561859,"2"
"646",3,1,1066,1951,"0","0",-118.552945,34.192343,"2"
"15642",3,1,1522,1913,"0","0",-118.123154,34.160683,"1"
"14610",2,2,1280,1975,"1","0",-118.241,34.1533,"2"
"17528",3,1,1111,1955,"0","0",-118.069432,33.920304,"2"
"13617",3,2,1878,1961,"1","0",-117.975201,33.998201,"1"
"18666",3,2,1269,1951,"1","0",-118.592919,34.161665,"1"
"13332",4,2,1534,1969,"0","0",-118.429211,34.244008,"2"
"18338",2,2,1337,1950,"0","0",-118.092722,33.994138,"2"
"12125",2,2,1660,1920,"0","0",-118.37884,34.079151,"1"
"15825",2,2,1934,1921,"0","0",-118.347162,34.094538,"2"
"17958",5,3,2151,1998,"0","0",-118.131172,34.611557,"2"
"13675",2,1,1044,1924,"0","0",-118.20635,33.9396,"2"
"11276",2,2,1060,1981,"0","0",-118.309,34.1884,"2"
"8295",2,1,930,1925,"0","0",-118.243855,33.966332,"2"
"6989",3,2,1122,1950,"0","0",-118.460567,34.176158,"2"
"7067",2,1,1504,1949,"0","0",-118.511405,34.203113,"2"
"1011",3,2,1535,1953,"0","0",-118.35185,33.985521,"2"
"4599",3,2,2356,1952,"0","0",-118.197754,34.210645,"1"
"1550",2,2,1483,1972,"0","0",-118.166,33.7654,"2"
"14700",3,2,1380,1964,"0","0",-118.038928,34.099672,"2"
"3441",2,1,1060,1925,"0","0",-118.385199,34.078843,"1"
"2388",2,1,1116,1925,"0","0",-118.147488,34.067592,"2"
"1786",4,3,3532,1987,"1","0",-117.838937,34.03229,"2"
"14337",3,3,1792,1991,"0","0",-118.388167,33.843943,"1"
"13782",3,1,1173,1950,"0","0",-117.889658,34.100422,"2"
"16222",5,2,1868,1927,"0","0",-118.290014,33.950698,"2"
"6457",2,1,1088,1949,"0","0",-118.439492,34.216934,"2"
"2261",2,2,1300,1986,"1","0",-118.412,34.0567,"2"
"10634",4,3,1751,2002,"0","0",-118.235387,33.923421,"2"
"10883",2,1,930,1913,"0","0",-118.288019,33.97045,"2"
"9808",3,2,1628,1962,"1","0",-118.385245,34.277413,"2"
"9049",5,3,2926,1969,"0","0",-118.087941,33.851908,"2"
"4474",5,3,2178,2014,"0","0",-118.26839,33.917445,"2"
"11098",5,3,2607,1971,"0","0",-118.057734,33.860728,"2"
"11005",4,3,2363,1991,"1","0",-118.388985,34.439317,"2"
"5447",4,3,2648,1968,"1","0",-118.50093,34.300602,"2"
"1272",1,1,799,1979,"0","0",-118.59,34.2261,"2"
"12665",3,2,2160,1950,"0","0",-118.452737,34.311235,"2"
"5158",3,2,1240,1962,"0","0",-117.942109,34.01743,"2"
"5958",3,1,1365,1944,"0","0",-118.197942,33.815968,"2"
"10937",3,2,1161,1954,"1","0",-118.025061,33.896623,"2"
"11601",3,2,1341,1948,"0","0",-118.42479,34.030053,"1"
"15755",4,2,1733,1963,"0","0",-118.266191,33.877759,"2"
"2016",4,3,2424,1967,"1","0",-118.073164,33.874367,"2"
"1762",4,2,1272,1971,"0","0",-118.487145,34.436815,"2"
"4021",2,2,790,1989,"0","0",-118.427,34.1724,"2"
"5586",3,1,1753,1901,"0","0",-118.264274,34.02092,"2"
"16367",3,3,1969,1986,"0","0",-118.042429,34.565659,"2"
"5185",2,2,2221,1969,"0","0",-118.598984,34.1551,"2"
"9714",2,1,829,1984,"0","0",-117.784591,34.071054,"2"
"7601",3,2,1360,1956,"1","0",-117.924367,34.033307,"2"
"5147",3,2,1578,1955,"0","0",-117.894618,34.057749,"2"
"11223",4,2,2100,1952,"0","0",-118.261524,34.169889,"1"
"8460",4,5,2509,2007,"0","0",-118.241191,34.150628,"2"
"18270",2,2,1553,1984,"0","0",-118.22698,34.144131,"2"
"10363",3,3,1769,1953,"0","0",-118.482049,34.255445,"2"
"10109",3,2,1416,1980,"1","0",-118.180218,34.099396,"2"
"18497",4,2,1580,1952,"1","0",-118.389426,34.174008,"2"
"10245",3,2,1311,1923,"0","0",-118.274695,33.936255,"2"
"9366",4,3,3370,2008,"0","0",-118.192936,34.655619,"2"
"9420",3,3,1629,1988,"1","0",-118.77279,34.149547,"2"
"9562",3,3,1321,1964,"1","0",-118.317612,33.86462,"2"
"3663",2,1,651,1923,"0","0",-118.134348,34.083373,"2"
